IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
sctc_E2R1_0m_I4_CTT1	STL1_TMR	STL1_E2R1_00min	129	NaN	NaN	88	NaN	NaN
sctc_E2R1_10m_I1_STL1	CTT1_CY5	CTT1_E2R1_10min	78	NaN	NaN	644	NaN	NaN
sctc_E2R1_10m_I1_CTT1	STL1_TMR	STL1_E2R1_10min	141	NaN	NaN	622	NaN	NaN
sctc_E2R1_10m_I2_STL1	CTT1_CY5	CTT1_E2R1_10min	114	NaN	NaN	639	NaN	NaN
sctc_E2R1_10m_I2_CTT1	STL1_TMR	STL1_E2R1_10min	151	NaN	NaN	71	NaN	NaN
sctc_E2R1_10m_I3_STL1	CTT1_CY5	CTT1_E2R1_10min	111	NaN	NaN	593	NaN	NaN
sctc_E2R1_10m_I3_CTT1	STL1_TMR	STL1_E2R1_10min	167	NaN	NaN	587	NaN	NaN
sctc_E2R1_10m_I4_STL1	CTT1_CY5	CTT1_E2R1_10min	106	NaN	NaN	187	NaN	NaN
sctc_E2R1_10m_I4_CTT1	STL1_TMR	STL1_E2R1_10min	152	NaN	NaN	464	NaN	NaN
sctc_E2R1_15m_I1_STL1	CTT1_CY5	CTT1_E2R1_15min	87	NaN	NaN	280	NaN	NaN
sctc_E2R1_15m_I1_CTT1	STL1_TMR	STL1_E2R1_15min	129	NaN	NaN	63	NaN	NaN
sctc_E2R1_15m_I2_STL1	CTT1_CY5	CTT1_E2R1_15min	107	NaN	NaN	906	NaN	NaN
sctc_E2R1_15m_I2_CTT1	STL1_TMR	STL1_E2R1_15min	160	NaN	NaN	781	NaN	NaN
sctc_E2R1_15m_I3_STL1	CTT1_CY5	CTT1_E2R1_15min	104	NaN	NaN	395	NaN	NaN
sctc_E2R1_15m_I3_CTT1	STL1_TMR	STL1_E2R1_15min	167	NaN	NaN	726	NaN	NaN
sctc_E2R1_15m_I4_STL1	CTT1_CY5	CTT1_E2R1_15min	84	NaN	NaN	220	NaN	NaN
sctc_E2R1_15m_I4_CTT1	STL1_TMR	STL1_E2R1_15min	126	NaN	NaN	49	NaN	NaN
sctc_E2R1_15m_I5_STL1	CTT1_CY5	CTT1_E2R1_15min	99	NaN	NaN	322	NaN	NaN
sctc_E2R1_15m_I5_CTT1	STL1_TMR	STL1_E2R1_15min	145	NaN	NaN	818	NaN	NaN
sctc_E2R1_15m_I6_STL1	CTT1_CY5	CTT1_E2R1_15min	101	NaN	NaN	315	NaN	NaN
sctc_E2R1_15m_I6_CTT1	STL1_TMR	STL1_E2R1_15min	130	NaN	NaN	498	NaN	NaN
sctc_E2R1_15m_I7_STL1	CTT1_CY5	CTT1_E2R1_15min	105	NaN	NaN	317	NaN	NaN
sctc_E2R1_15m_I7_CTT1	STL1_TMR	STL1_E2R1_15min	138	NaN	NaN	592	NaN	NaN
sctc_E2R1_15m_I8_STL1	CTT1_CY5	CTT1_E2R1_15min	108	NaN	NaN	295	NaN	NaN
sctc_E2R1_15m_I8_CTT1	STL1_TMR	STL1_E2R1_15min	145	NaN	NaN	296	NaN	NaN
sctc_E2R1_15m_I9_STL1	CTT1_CY5	CTT1_E2R1_15min	88	NaN	NaN	589	NaN	NaN
sctc_E2R1_15m_I9_CTT1	STL1_TMR	STL1_E2R1_15min	119	NaN	NaN	715	NaN	NaN
sctc_E2R1_1m_I1_STL1	CTT1_CY5	CTT1_E2R1_01min	88	NaN	NaN	183	NaN	NaN
sctc_E2R1_1m_I1_CTT1	STL1_TMR	STL1_E2R1_01min	133	NaN	NaN	97	NaN	NaN
sctc_E2R1_1m_I2_STL1	CTT1_CY5	CTT1_E2R1_01min	72	NaN	NaN	153	NaN	NaN
sctc_E2R1_1m_I2_CTT1	STL1_TMR	STL1_E2R1_01min	111	NaN	NaN	98	NaN	NaN
sctc_E2R1_1m_I3_STL1	CTT1_CY5	CTT1_E2R1_01min	75	NaN	NaN	177	NaN	NaN
sctc_E2R1_1m_I3_CTT1	STL1_TMR	STL1_E2R1_01min	138	NaN	NaN	87	NaN	NaN
sctc_E2R1_1m_I4_STL1	CTT1_CY5	CTT1_E2R1_01min	82	NaN	NaN	186	NaN	NaN
sctc_E2R1_1m_I4_CTT1	STL1_TMR	STL1_E2R1_01min	141	NaN	NaN	104	NaN	NaN
sctc_E2R1_1m_I5_STL1	CTT1_CY5	CTT1_E2R1_01min	76	NaN	NaN	175	NaN	NaN
sctc_E2R1_1m_I5_CTT1	STL1_TMR	STL1_E2R1_01min	133	NaN	NaN	102	NaN	NaN
sctc_E2R1_1m_I6_STL1	CTT1_CY5	CTT1_E2R1_01min	73	NaN	NaN	162	NaN	NaN
sctc_E2R1_1m_I6_CTT1	STL1_TMR	STL1_E2R1_01min	118	NaN	NaN	96	NaN	NaN
sctc_E2R1_20m_I1_STL1	CTT1_CY5	CTT1_E2R1_20min	125	NaN	NaN	292	NaN	NaN
sctc_E2R1_20m_I1_CTT1	STL1_TMR	STL1_E2R1_20min	173	NaN	NaN	824	NaN	NaN
sctc_E2R1_20m_I2_STL1	CTT1_CY5	CTT1_E2R1_20min	113	NaN	NaN	973	NaN	NaN
sctc_E2R1_20m_I2_CTT1	STL1_TMR	STL1_E2R1_20min	165	NaN	NaN	70	NaN	NaN
sctc_E2R1_20m_I3_STL1	CTT1_CY5	CTT1_E2R1_20min	98	NaN	NaN	887	NaN	NaN
sctc_E2R1_20m_I3_CTT1	STL1_TMR	STL1_E2R1_20min	158	NaN	NaN	864	NaN	NaN
sctc_E2R1_20m_I4_STL1	CTT1_CY5	CTT1_E2R1_20min	131	NaN	NaN	354	NaN	NaN
sctc_E2R1_20m_I4_CTT1	STL1_TMR	STL1_E2R1_20min	173	NaN	NaN	691	NaN	NaN
sctc_E2R1_20m_I5_STL1	CTT1_CY5	CTT1_E2R1_20min	76	NaN	NaN	179	NaN	NaN
sctc_E2R1_20m_I5_CTT1	STL1_TMR	STL1_E2R1_20min	168	NaN	NaN	756	NaN	NaN
sctc_E2R1_25m_I1_STL1	CTT1_CY5	CTT1_E2R1_25min	118	NaN	NaN	82	NaN	NaN
sctc_E2R1_25m_I1_CTT1	STL1_TMR	STL1_E2R1_25min	161	NaN	NaN	826	NaN	NaN
sctc_E2R1_25m_I2_STL1	CTT1_CY5	CTT1_E2R1_25min	106	NaN	NaN	125	NaN	NaN
sctc_E2R1_25m_I2_CTT1	STL1_TMR	STL1_E2R1_25min	158	NaN	NaN	798	NaN	NaN
sctc_E2R1_25m_I3_STL1	CTT1_CY5	CTT1_E2R1_25min	106	NaN	NaN	168	NaN	NaN
sctc_E2R1_25m_I3_CTT1	STL1_TMR	STL1_E2R1_25min	158	NaN	NaN	279	NaN	NaN
sctc_E2R1_25m_I4_STL1	CTT1_CY5	CTT1_E2R1_25min	92	NaN	NaN	235	NaN	NaN
sctc_E2R1_25m_I4_CTT1	STL1_TMR	STL1_E2R1_25min	164	NaN	NaN	224	NaN	NaN
sctc_E2R1_2m_I1_STL1	CTT1_CY5	CTT1_E2R1_02min	71	NaN	NaN	174	NaN	NaN
sctc_E2R1_2m_I1_CTT1	STL1_TMR	STL1_E2R1_02min	121	NaN	NaN	95	NaN	NaN
sctc_E2R1_2m_I2_STL1	CTT1_CY5	CTT1_E2R1_02min	72	NaN	NaN	190	NaN	NaN
sctc_E2R1_2m_I2_CTT1	STL1_TMR	STL1_E2R1_02min	136	NaN	NaN	95	NaN	NaN
sctc_E2R1_2m_I3_STL1	CTT1_CY5	CTT1_E2R1_02min	79	NaN	NaN	160	NaN	NaN
sctc_E2R1_2m_I3_CTT1	STL1_TMR	STL1_E2R1_02min	142	NaN	NaN	72	NaN	NaN
sctc_E2R1_2m_I4_STL1	CTT1_CY5	CTT1_E2R1_02min	79	NaN	NaN	158	NaN	NaN
sctc_E2R1_2m_I4_CTT1	STL1_TMR	STL1_E2R1_02min	118	NaN	NaN	104	NaN	NaN
sctc_E2R1_30m_I1_STL1	CTT1_CY5	CTT1_E2R1_30min	110	NaN	NaN	294	NaN	NaN
sctc_E2R1_30m_I1_CTT1	STL1_TMR	STL1_E2R1_30min	112	NaN	NaN	100	NaN	NaN
sctc_E2R1_30m_I2_STL1	CTT1_CY5	CTT1_E2R1_30min	134	NaN	NaN	336	NaN	NaN
sctc_E2R1_30m_I2_CTT1	STL1_TMR	STL1_E2R1_30min	116	NaN	NaN	140	NaN	NaN
sctc_E2R1_30m_I3_STL1	CTT1_CY5	CTT1_E2R1_30min	105	NaN	NaN	330	NaN	NaN
sctc_E2R1_30m_I3_CTT1	STL1_TMR	STL1_E2R1_30min	118	NaN	NaN	141	NaN	NaN
sctc_E2R1_30m_I4_STL1	CTT1_CY5	CTT1_E2R1_30min	104	NaN	NaN	335	NaN	NaN
sctc_E2R1_30m_I4_CTT1	STL1_TMR	STL1_E2R1_30min	114	NaN	NaN	224	NaN	NaN
sctc_E2R1_35m_I1_STL1	CTT1_CY5	CTT1_E2R1_35min	112	NaN	NaN	231	NaN	NaN
sctc_E2R1_35m_I1_CTT1	STL1_TMR	STL1_E2R1_35min	127	NaN	NaN	128	NaN	NaN
sctc_E2R1_35m_I2_STL1	CTT1_CY5	CTT1_E2R1_35min	114	NaN	NaN	250	NaN	NaN
sctc_E2R1_35m_I2_CTT1	STL1_TMR	STL1_E2R1_35min	127	NaN	NaN	140	NaN	NaN
sctc_E2R1_35m_I3_STL1	CTT1_CY5	CTT1_E2R1_35min	113	NaN	NaN	216	NaN	NaN
sctc_E2R1_35m_I3_CTT1	STL1_TMR	STL1_E2R1_35min	134	NaN	NaN	48	NaN	NaN
sctc_E2R1_35m_I4_STL1	CTT1_CY5	CTT1_E2R1_35min	109	NaN	NaN	181	NaN	NaN
sctc_E2R1_35m_I4_CTT1	STL1_TMR	STL1_E2R1_35min	147	NaN	NaN	118	NaN	NaN
sctc_E2R1_40m_I1_STL1	CTT1_CY5	CTT1_E2R1_40min	108	NaN	NaN	192	NaN	NaN
sctc_E2R1_40m_I1_CTT1	STL1_TMR	STL1_E2R1_40min	124	NaN	NaN	123	NaN	NaN
sctc_E2R1_40m_I2_STL1	CTT1_CY5	CTT1_E2R1_40min	104	NaN	NaN	193	NaN	NaN
sctc_E2R1_40m_I2_CTT1	STL1_TMR	STL1_E2R1_40min	131	NaN	NaN	127	NaN	NaN
sctc_E2R1_40m_I3_STL1	CTT1_CY5	CTT1_E2R1_40min	101	NaN	NaN	198	NaN	NaN
sctc_E2R1_40m_I3_CTT1	STL1_TMR	STL1_E2R1_40min	137	NaN	NaN	158	NaN	NaN
sctc_E2R1_40m_I4_STL1	CTT1_CY5	CTT1_E2R1_40min	102	NaN	NaN	263	NaN	NaN
sctc_E2R1_40m_I4_CTT1	STL1_TMR	STL1_E2R1_40min	148	NaN	NaN	417	NaN	NaN
sctc_E2R1_45m_I1_STL1	CTT1_CY5	CTT1_E2R1_45min	90	NaN	NaN	184	NaN	NaN
sctc_E2R1_45m_I1_CTT1	STL1_TMR	STL1_E2R1_45min	125	NaN	NaN	53	NaN	NaN
sctc_E2R1_45m_I2_STL1	CTT1_CY5	CTT1_E2R1_45min	77	NaN	NaN	212	NaN	NaN
sctc_E2R1_45m_I2_CTT1	STL1_TMR	STL1_E2R1_45min	125	NaN	NaN	53	NaN	NaN
sctc_E2R1_45m_I3_STL1	CTT1_CY5	CTT1_E2R1_45min	88	NaN	NaN	271	NaN	NaN
sctc_E2R1_45m_I3_CTT1	STL1_TMR	STL1_E2R1_45min	132	NaN	NaN	111	NaN	NaN
sctc_E2R1_45m_I4_STL1	CTT1_CY5	CTT1_E2R1_45min	81	NaN	NaN	244	NaN	NaN
sctc_E2R1_45m_I4_CTT1	STL1_TMR	STL1_E2R1_45min	114	NaN	NaN	108	NaN	NaN
sctc_E2R1_4m_I1_STL1	CTT1_CY5	CTT1_E2R1_04min	67	NaN	NaN	119	NaN	NaN
sctc_E2R1_4m_I1_CTT1	STL1_TMR	STL1_E2R1_04min	129	NaN	NaN	96	NaN	NaN
sctc_E2R1_4m_I2_STL1	CTT1_CY5	CTT1_E2R1_04min	77	NaN	NaN	137	NaN	NaN
sctc_E2R1_4m_I2_CTT1	STL1_TMR	STL1_E2R1_04min	109	NaN	NaN	108	NaN	NaN
sctc_E2R1_4m_I3_STL1	CTT1_CY5	CTT1_E2R1_04min	73	NaN	NaN	156	NaN	NaN
sctc_E2R1_4m_I3_CTT1	STL1_TMR	STL1_E2R1_04min	111	NaN	NaN	78	NaN	NaN
sctc_E2R1_4m_I4_STL1	CTT1_CY5	CTT1_E2R1_04min	72	NaN	NaN	163	NaN	NaN
sctc_E2R1_4m_I4_CTT1	STL1_TMR	STL1_E2R1_04min	115	NaN	NaN	94	NaN	NaN
sctc_E2R1_50m_I1_STL1	CTT1_CY5	CTT1_E2R1_50min	82	NaN	NaN	191	NaN	NaN
sctc_E2R1_50m_I1_CTT1	STL1_TMR	STL1_E2R1_50min	110	NaN	NaN	267	NaN	NaN
sctc_E2R1_50m_I2_STL1	CTT1_CY5	CTT1_E2R1_50min	84	NaN	NaN	180	NaN	NaN
sctc_E2R1_50m_I2_CTT1	STL1_TMR	STL1_E2R1_50min	124	NaN	NaN	96	NaN	NaN
sctc_E2R1_50m_I3_STL1	CTT1_CY5	CTT1_E2R1_50min	84	NaN	NaN	170	NaN	NaN
sctc_E2R1_50m_I3_CTT1	STL1_TMR	STL1_E2R1_50min	121	NaN	NaN	92	NaN	NaN
sctc_E2R1_50m_I4_STL1	CTT1_CY5	CTT1_E2R1_50min	59	NaN	NaN	118	NaN	NaN
sctc_E2R1_50m_I4_CTT1	STL1_TMR	STL1_E2R1_50min	120	NaN	NaN	92	NaN	NaN
sctc_E2R1_55m_I1_STL1	CTT1_CY5	CTT1_E2R1_55min	81	NaN	NaN	186	NaN	NaN
sctc_E2R1_55m_I1_CTT1	STL1_TMR	STL1_E2R1_55min	107	NaN	NaN	90	NaN	NaN
sctc_E2R1_55m_I2_STL1	CTT1_CY5	CTT1_E2R1_55min	77	NaN	NaN	193	NaN	NaN
sctc_E2R1_55m_I2_CTT1	STL1_TMR	STL1_E2R1_55min	109	NaN	NaN	58	NaN	NaN
sctc_E2R1_55m_I3_STL1	CTT1_CY5	CTT1_E2R1_55min	89	NaN	NaN	143	NaN	NaN
sctc_E2R1_55m_I3_CTT1	STL1_TMR	STL1_E2R1_55min	106	NaN	NaN	324	NaN	NaN
sctc_E2R1_55m_I4_STL1	CTT1_CY5	CTT1_E2R1_55min	89	NaN	NaN	192	NaN	NaN
sctc_E2R1_55m_I4_CTT1	STL1_TMR	STL1_E2R1_55min	116	NaN	NaN	83	NaN	NaN
sctc_E2R1_6m_I1_STL1	CTT1_CY5	CTT1_E2R1_06min	71	NaN	NaN	137	NaN	NaN
sctc_E2R1_6m_I1_CTT1	STL1_TMR	STL1_E2R1_06min	126	NaN	NaN	198	NaN	NaN
sctc_E2R1_6m_I2_STL1	CTT1_CY5	CTT1_E2R1_06min	73	NaN	NaN	143	NaN	NaN
sctc_E2R1_6m_I2_CTT1	STL1_TMR	STL1_E2R1_06min	122	NaN	NaN	64	NaN	NaN
sctc_E2R1_6m_I3_STL1	CTT1_CY5	CTT1_E2R1_06min	69	NaN	NaN	176	NaN	NaN
sctc_E2R1_6m_I3_CTT1	STL1_TMR	STL1_E2R1_06min	121	NaN	NaN	57	NaN	NaN
sctc_E2R1_6m_I4_STL1	CTT1_CY5	CTT1_E2R1_06min	85	NaN	NaN	167	NaN	NaN
sctc_E2R1_6m_I4_CTT1	STL1_TMR	STL1_E2R1_06min	117	NaN	NaN	105	NaN	NaN
sctc_E2R1_8m_I1_STL1	CTT1_CY5	CTT1_E2R1_08min	75	NaN	NaN	155	NaN	NaN
sctc_E2R1_8m_I1_CTT1	STL1_TMR	STL1_E2R1_08min	106	NaN	NaN	153	NaN	NaN
sctc_E2R1_8m_I2_STL1	CTT1_CY5	CTT1_E2R1_08min	67	NaN	NaN	88	NaN	NaN
sctc_E2R1_8m_I2_CTT1	STL1_TMR	STL1_E2R1_08min	104	NaN	NaN	55	NaN	NaN
sctc_E2R1_8m_I3_STL1	CTT1_CY5	CTT1_E2R1_08min	87	NaN	NaN	154	NaN	NaN
sctc_E2R1_8m_I3_CTT1	STL1_TMR	STL1_E2R1_08min	122	NaN	NaN	502	NaN	NaN
sctc_E2R1_8m_I4_STL1	CTT1_CY5	CTT1_E2R1_08min	81	NaN	NaN	150	NaN	NaN
sctc_E2R1_8m_I4_CTT1	STL1_TMR	STL1_E2R1_08min	123	NaN	NaN	63	NaN	NaN
sctc_E2R2_0m_I1_STL1	CTT1_CY5	CTT1_E2R2_00min	67	NaN	NaN	142	NaN	NaN
sctc_E2R2_0m_I1_CTT1	STL1_TMR	STL1_E2R2_00min	117	NaN	NaN	79	NaN	NaN
sctc_E2R2_0m_I2_STL1	CTT1_CY5	CTT1_E2R2_00min	57	NaN	NaN	115	NaN	NaN
sctc_E2R2_0m_I2_CTT1	STL1_TMR	STL1_E2R2_00min	115	NaN	NaN	95	NaN	NaN
sctc_E2R2_0m_I3_STL1	CTT1_CY5	CTT1_E2R2_00min	54	NaN	NaN	132	NaN	NaN
sctc_E2R2_0m_I3_CTT1	STL1_TMR	STL1_E2R2_00min	118	NaN	NaN	102	NaN	NaN
sctc_E2R2_0m_I4_STL1	CTT1_CY5	CTT1_E2R2_00min	81	NaN	NaN	131	NaN	NaN
sctc_E2R2_0m_I4_CTT1	STL1_TMR	STL1_E2R2_00min	113	NaN	NaN	127	NaN	NaN
sctc_E2R2_10m_I1_STL1	CTT1_CY5	CTT1_E2R2_10min	66	NaN	NaN	205	NaN	NaN
sctc_E2R2_10m_I1_CTT1	STL1_TMR	STL1_E2R2_10min	104	NaN	NaN	89	NaN	NaN
sctc_E2R2_10m_I2_STL1	CTT1_CY5	CTT1_E2R2_10min	57	NaN	NaN	158	NaN	NaN
sctc_E2R2_10m_I2_CTT1	STL1_TMR	STL1_E2R2_10min	NaN	NaN	NaN	356	NaN	NaN
sctc_E2R2_10m_I3_STL1	CTT1_CY5	CTT1_E2R2_10min	82	NaN	NaN	193	NaN	NaN
sctc_E2R2_10m_I3_CTT1	STL1_TMR	STL1_E2R2_10min	97	NaN	NaN	111	NaN	NaN
sctc_E2R2_10m_I4_STL1	CTT1_CY5	CTT1_E2R2_10min	61	NaN	NaN	184	NaN	NaN
sctc_E2R2_10m_I4_CTT1	STL1_TMR	STL1_E2R2_10min	104	NaN	NaN	118	NaN	NaN
sctc_E2R2_10m_I5_STL1	CTT1_CY5	CTT1_E2R2_10min	66	NaN	NaN	161	NaN	NaN
sctc_E2R2_10m_I5_CTT1	STL1_TMR	STL1_E2R2_10min	102	NaN	NaN	318	NaN	NaN
sctc_E2R2_15m_I1_STL1	CTT1_CY5	CTT1_E2R2_15min	81	NaN	NaN	237	NaN	NaN
sctc_E2R2_15m_I1_CTT1	STL1_TMR	STL1_E2R2_15min	101	NaN	NaN	404	NaN	NaN
sctc_E2R2_15m_I2_STL1	CTT1_CY5	CTT1_E2R2_15min	70	NaN	NaN	214	NaN	NaN
sctc_E2R2_15m_I2_CTT1	STL1_TMR	STL1_E2R2_15min	111	NaN	NaN	71	NaN	NaN
sctc_E2R2_15m_I3_STL1	CTT1_CY5	CTT1_E2R2_15min	71	NaN	NaN	189	NaN	NaN
sctc_E2R2_15m_I3_CTT1	STL1_TMR	STL1_E2R2_15min	97	NaN	NaN	80	NaN	NaN
sctc_E2R2_15m_I4_STL1	CTT1_CY5	CTT1_E2R2_15min	69	NaN	NaN	219	NaN	NaN
sctc_E2R2_15m_I4_CTT1	STL1_TMR	STL1_E2R2_15min	102	NaN	NaN	71	NaN	NaN
sctc_E2R2_1m_I1_STL1	CTT1_CY5	CTT1_E2R2_01min	73	NaN	NaN	121	NaN	NaN
sctc_E2R2_1m_I1_CTT1	STL1_TMR	STL1_E2R2_01min	146	NaN	NaN	363	NaN	NaN
sctc_E2R2_1m_I2_STL1	CTT1_CY5	CTT1_E2R2_01min	70	NaN	NaN	98	NaN	NaN
sctc_E2R2_1m_I2_CTT1	STL1_TMR	STL1_E2R2_01min	136	NaN	NaN	124	NaN	NaN
sctc_E2R2_1m_I3_STL1	CTT1_CY5	CTT1_E2R2_01min	71	NaN	NaN	117	NaN	NaN
sctc_E2R2_1m_I3_CTT1	STL1_TMR	STL1_E2R2_01min	132	NaN	NaN	512	NaN	NaN
sctc_E2R2_1m_I4_STL1	CTT1_CY5	CTT1_E2R2_01min	63	NaN	NaN	132	NaN	NaN
sctc_E2R2_1m_I4_CTT1	STL1_TMR	STL1_E2R2_01min	118	NaN	NaN	227	NaN	NaN
sctc_E2R2_1m_I5_STL1	CTT1_CY5	CTT1_E2R2_01min	68	NaN	NaN	113	NaN	NaN
sctc_E2R2_1m_I5_CTT1	STL1_TMR	STL1_E2R2_01min	126	NaN	NaN	90	NaN	NaN
sctc_E2R2_20m_I1_STL1	CTT1_CY5	CTT1_E2R2_20min	107	NaN	NaN	777	NaN	NaN
sctc_E2R2_20m_I1_CTT1	STL1_TMR	STL1_E2R2_20min	134	NaN	NaN	836	NaN	NaN
sctc_E2R2_20m_I2_STL1	CTT1_CY5	CTT1_E2R2_20min	94	NaN	NaN	307	NaN	NaN
sctc_E2R2_20m_I2_CTT1	STL1_TMR	STL1_E2R2_20min	118	NaN	NaN	135	NaN	NaN
sctc_E2R2_20m_I3_STL1	CTT1_CY5	CTT1_E2R2_20min	82	NaN	NaN	390	NaN	NaN
sctc_E2R2_20m_I3_CTT1	STL1_TMR	STL1_E2R2_20min	119	NaN	NaN	609	NaN	NaN
sctc_E2R2_20m_I4_STL1	CTT1_CY5	CTT1_E2R2_20min	71	NaN	NaN	268	NaN	NaN
sctc_E2R2_20m_I4_CTT1	STL1_TMR	STL1_E2R2_20min	122	NaN	NaN	24	NaN	NaN
sctc_E2R2_25m_I1_STL1	CTT1_CY5	CTT1_E2R2_25min	81	NaN	NaN	200	NaN	NaN
sctc_E2R2_25m_I1_CTT1	STL1_TMR	STL1_E2R2_25min	102	NaN	NaN	85	NaN	NaN
sctc_E2R2_25m_I2_STL1	CTT1_CY5	CTT1_E2R2_25min	70	NaN	NaN	164	NaN	NaN
sctc_E2R2_25m_I2_CTT1	STL1_TMR	STL1_E2R2_25min	86	NaN	NaN	85	NaN	NaN
sctc_E2R2_25m_I3_STL1	CTT1_CY5	CTT1_E2R2_25min	76	NaN	NaN	241	NaN	NaN
sctc_E2R2_25m_I3_CTT1	STL1_TMR	STL1_E2R2_25min	88	NaN	NaN	268	NaN	NaN
sctc_E2R2_25m_I4_STL1	CTT1_CY5	CTT1_E2R2_25min	82	NaN	NaN	207	NaN	NaN
sctc_E2R2_25m_I4_CTT1	STL1_TMR	STL1_E2R2_25min	97	NaN	NaN	50	NaN	NaN
sctc_E2R2_2m_I1_STL1	CTT1_CY5	CTT1_E2R2_02min	56	NaN	NaN	115	NaN	NaN
sctc_E2R2_2m_I1_CTT1	STL1_TMR	STL1_E2R2_02min	92	NaN	NaN	335	NaN	NaN
sctc_E2R2_2m_I2_STL1	CTT1_CY5	CTT1_E2R2_02min	63	NaN	NaN	87	NaN	NaN
sctc_E2R2_2m_I2_CTT1	STL1_TMR	STL1_E2R2_02min	98	NaN	NaN	73	NaN	NaN
sctc_E2R2_2m_I3_STL1	CTT1_CY5	CTT1_E2R2_02min	60	NaN	NaN	113	NaN	NaN
sctc_E2R2_2m_I3_CTT1	STL1_TMR	STL1_E2R2_02min	103	NaN	NaN	333	NaN	NaN
sctc_E2R2_2m_I4_STL1	CTT1_CY5	CTT1_E2R2_02min	83	NaN	NaN	96	NaN	NaN
sctc_E2R2_2m_I4_CTT1	STL1_TMR	STL1_E2R2_02min	106	NaN	NaN	76	NaN	NaN
sctc_E2R2_30m_I1_STL1	CTT1_CY5	CTT1_E2R2_30min	87	NaN	NaN	246	NaN	NaN
sctc_E2R2_30m_I1_CTT1	STL1_TMR	STL1_E2R2_30min	117	NaN	NaN	224	NaN	NaN
sctc_E2R2_30m_I2_STL1	CTT1_CY5	CTT1_E2R2_30min	87	NaN	NaN	253	NaN	NaN
sctc_E2R2_30m_I2_CTT1	STL1_TMR	STL1_E2R2_30min	118	NaN	NaN	71	NaN	NaN
sctc_E2R2_30m_I3_STL1	CTT1_CY5	CTT1_E2R2_30min	96	NaN	NaN	293	NaN	NaN
sctc_E2R2_30m_I3_CTT1	STL1_TMR	STL1_E2R2_30min	125	NaN	NaN	62	NaN	NaN
sctc_E2R2_30m_I4_STL1	CTT1_CY5	CTT1_E2R2_30min	86	NaN	NaN	260	NaN	NaN
sctc_E2R2_30m_I4_CTT1	STL1_TMR	STL1_E2R2_30min	113	NaN	NaN	118	NaN	NaN
sctc_E2R2_35m_I1_STL1	CTT1_CY5	CTT1_E2R2_35min	73	NaN	NaN	207	NaN	NaN
sctc_E2R2_35m_I1_CTT1	STL1_TMR	STL1_E2R2_35min	106	NaN	NaN	343	NaN	NaN
sctc_E2R2_35m_I2_STL1	CTT1_CY5	CTT1_E2R2_35min	83	NaN	NaN	312	NaN	NaN
sctc_E2R2_35m_I2_CTT1	STL1_TMR	STL1_E2R2_35min	112	NaN	NaN	126	NaN	NaN
sctc_E2R2_35m_I3_STL1	CTT1_CY5	CTT1_E2R2_35min	87	NaN	NaN	297	NaN	NaN
sctc_E2R2_35m_I3_CTT1	STL1_TMR	STL1_E2R2_35min	103	NaN	NaN	116	NaN	NaN
sctc_E2R2_35m_I4_STL1	CTT1_CY5	CTT1_E2R2_35min	82	NaN	NaN	319	NaN	NaN
sctc_E2R2_35m_I4_CTT1	STL1_TMR	STL1_E2R2_35min	113	NaN	NaN	131	NaN	NaN
sctc_E2R2_40m_I1_STL1	CTT1_CY5	CTT1_E2R2_40min	87	NaN	NaN	200	NaN	NaN
sctc_E2R2_40m_I1_CTT1	STL1_TMR	STL1_E2R2_40min	123	NaN	NaN	456	NaN	NaN
sctc_E2R2_40m_I2_STL1	CTT1_CY5	CTT1_E2R2_40min	91	NaN	NaN	199	NaN	NaN
sctc_E2R2_40m_I2_CTT1	STL1_TMR	STL1_E2R2_40min	107	NaN	NaN	91	NaN	NaN
sctc_E2R2_40m_I3_STL1	CTT1_CY5	CTT1_E2R2_40min	79	NaN	NaN	130	NaN	NaN
sctc_E2R2_40m_I3_CTT1	STL1_TMR	STL1_E2R2_40min	126	NaN	NaN	116	NaN	NaN
sctc_E2R2_40m_I4_STL1	CTT1_CY5	CTT1_E2R2_40min	81	NaN	NaN	206	NaN	NaN
sctc_E2R2_40m_I4_CTT1	STL1_TMR	STL1_E2R2_40min	121	NaN	NaN	153	NaN	NaN
sctc_E2R2_45m_I1_STL1	CTT1_CY5	CTT1_E2R2_45min	62	NaN	NaN	209	NaN	NaN
sctc_E2R2_45m_I1_CTT1	STL1_TMR	STL1_E2R2_45min	101	NaN	NaN	97	NaN	NaN
sctc_E2R2_45m_I2_STL1	CTT1_CY5	CTT1_E2R2_45min	72	NaN	NaN	181	NaN	NaN
sctc_E2R2_45m_I2_CTT1	STL1_TMR	STL1_E2R2_45min	108	NaN	NaN	86	NaN	NaN
sctc_E2R2_45m_I3_STL1	CTT1_CY5	CTT1_E2R2_45min	67	NaN	NaN	194	NaN	NaN
sctc_E2R2_45m_I3_CTT1	STL1_TMR	STL1_E2R2_45min	103	NaN	NaN	103	NaN	NaN
sctc_E2R2_45m_I4_STL1	CTT1_CY5	CTT1_E2R2_45min	54	NaN	NaN	147	NaN	NaN
sctc_E2R2_45m_I4_CTT1	STL1_TMR	STL1_E2R2_45min	83	NaN	NaN	100	NaN	NaN
sctc_E2R2_4m_I1_STL1	CTT1_CY5	CTT1_E2R2_04min	49	NaN	NaN	140	NaN	NaN
