GROUP	TARGET	SALT_CONC	BIO_REPL	TIMEPOINT	CELL_COUNT	TOOL	TH_TYPE	STACK_TRIMMED	LR_SLOPE	LR_ICEPT	PEARSON_EST	PEARSON_P	PEARSON_CI95_LO	PEARSON_CI95_HI	SPEARMAN_EST	SPEARMAN_P
630	CTT1	CTT1	0.4	3	45	875	Big-FISH	Fixed	TRUE	0.649649206081053	0.887599370212698	0.963565988866667	0	0.958501159573815	0.968022761238977	0.976412252155667	0
631	CTT1	CTT1	0.4	3	45	875	Big-FISH	Variable	FALSE	0.478817155345845	2.99503450943986	0.953142941797221	0	0.946668519583787	0.958847987177566	0.969564841354749	0
632	CTT1	CTT1	0.4	3	45	875	Big-FISH	Variable	TRUE	0.749366597021897	2.14801634809087	0.960276567099985	0	0.954764997201833	0.965128570455543	0.971969871147495	0
633	CTT1	CTT1	0.4	3	4	514	NeuertLab	Fixed	FALSE	0.755447201962257	0.0772654870367844	0.983586100086956	0	0.980508408816745	0.986181219547445	0.978805745352888	0
634	CTT1	CTT1	0.4	3	4	514	NeuertLab	Fixed	TRUE	0.769744721210807	0.0373976192198561	0.986492202679557	0	0.983955012996217	0.98863048640747	0.922956985836831	1.91289234729487e-214
635	CTT1	CTT1	0.4	3	4	514	NeuertLab	Variable	FALSE	0.752870723701461	0.123542297887001	0.967188247538189	7.75555226567437e-307	0.961096177315942	0.972339796913709	0.91323736354845	8.55754935593045e-202
636	CTT1	CTT1	0.4	3	4	514	NeuertLab	Variable	TRUE	0.859680322842282	0.0880496923898619	0.978529249994559	0	0.974515555102209	0.981916593901998	0.836585703389637	6.50639692677786e-136
637	CTT1	CTT1	0.4	3	4	514	Big-FISH	Fixed	FALSE	0.6645248776509	0.0327936378466548	0.972664586953063	0	0.967572533276333	0.976966400981435	0.888643244714838	1.78634041190559e-175
638	CTT1	CTT1	0.4	3	4	514	Big-FISH	Fixed	TRUE	0.772764197622038	-0.0162838785909465	0.975290875017761	0	0.970680776277174	0.979183747559863	0.823918391826789	2.24375824739263e-128
639	CTT1	CTT1	0.4	3	4	514	Big-FISH	Variable	FALSE	0.679096293882653	0.0945655871012368	0.97067619068334	3.88948239032063e-319	0.965220268060823	0.975287001411985	0.902469388654516	2.07432126079103e-189
640	CTT1	CTT1	0.4	3	4	514	Big-FISH	Variable	TRUE	0.786117328544049	0.0426478669365106	0.96808361370722	7.30771581209929e-310	0.962154585539736	0.973096510273939	0.839904208831353	5.38696095686931e-138
641	CTT1	CTT1	0.4	3	50	586	NeuertLab	Fixed	FALSE	0.696304866938783	1.47116293437896	0.963610090597085	0	0.957332551812076	0.968978671048847	0.991048708301679	0
642	CTT1	CTT1	0.4	3	50	586	NeuertLab	Fixed	TRUE	0.779412949271555	1.00859456789356	0.976391213465843	0	0.972287399387879	0.979893510506802	0.988050543414816	0
643	CTT1	CTT1	0.4	3	50	586	NeuertLab	Variable	FALSE	0.730576749698308	1.34185721406777	0.969625395861654	0	0.964366712710382	0.974118239116662	0.987750060264708	0
644	CTT1	CTT1	0.4	3	50	586	NeuertLab	Variable	TRUE	0.752775767335714	0.963366278115547	0.96798442250603	0	0.962447058149227	0.972716627229869	0.986624076665024	0
645	CTT1	CTT1	0.4	3	50	586	Big-FISH	Fixed	FALSE	0.519940742928242	1.37552448388464	0.949006859308394	5.75617813223107e-295	0.940286758761533	0.956482098943542	0.977418317108756	0
646	CTT1	CTT1	0.4	3	50	586	Big-FISH	Fixed	TRUE	0.824356514718403	0.291408812084508	0.976844380946737	0	0.97281825565694	0.980280122630619	0.981786465107698	0
647	CTT1	CTT1	0.4	3	50	586	Big-FISH	Variable	FALSE	0.588910604490965	1.85453193560181	0.965952389241702	0	0.960070698452183	0.970980518721358	0.975173222379402	0
648	CTT1	CTT1	0.4	3	50	586	Big-FISH	Variable	TRUE	0.886359533911953	1.20733276692392	0.97549945191859	0	0.971242882216999	0.979132642512838	0.975951532664981	0
649	CTT1	CTT1	0.4	3	55	1208	NeuertLab	Fixed	FALSE	0.636762112955026	1.89015778203313	0.965523684554113	0	0.96148154405654	0.969148313273094	0.991806898034252	0
650	CTT1	CTT1	0.4	3	55	1208	NeuertLab	Fixed	TRUE	0.636513529078284	1.32321842097233	0.972428858129422	0	0.969183614550687	0.975336628611802	0.986020568728616	0
651	CTT1	CTT1	0.4	3	55	1208	NeuertLab	Variable	FALSE	0.566346124111738	1.97321267720728	0.94172418845551	0	0.93498399997201	0.947784479545143	0.981362598567691	0
652	CTT1	CTT1	0.4	3	55	1208	NeuertLab	Variable	TRUE	0.554218114936198	1.24223342385141	0.954964332528435	0	0.949715843935997	0.959676331694071	0.975044794901885	0
653	CTT1	CTT1	0.4	3	55	1208	Big-FISH	Fixed	FALSE	0.51876831289473	1.43489657941365	0.950248761257396	0	0.944466327605133	0.955442896943047	0.977581941997799	0
654	CTT1	CTT1	0.4	3	55	1208	Big-FISH	Fixed	TRUE	0.655744795790305	0.53490056479126	0.976063266478353	0	0.973240004824284	0.978591896936429	0.979239351927446	0
655	CTT1	CTT1	0.4	3	55	1208	Big-FISH	Variable	FALSE	0.58115042176274	1.83584967538845	0.960270306265749	0	0.95562614400847	0.964437249955188	0.979797392959727	0
656	CTT1	CTT1	0.4	3	55	1208	Big-FISH	Variable	TRUE	0.726757775086857	1.22580911084344	0.977677846553837	0	0.975042614328362	0.980037638903552	0.981670396412264	0
657	CTT1	CTT1	0.4	3	6	1036	NeuertLab	Fixed	FALSE	0.717933353328709	0.19061703045762	0.974818638622802	0	0.971598691694417	0.977677663036633	0.978037530039749	0
658	CTT1	CTT1	0.4	3	6	1036	NeuertLab	Fixed	TRUE	0.775108068428426	0.155684794912877	0.971299358785469	0	0.967636775430712	0.974552804028433	0.963090017772784	0
659	CTT1	CTT1	0.4	3	6	1036	NeuertLab	Variable	FALSE	0.780949185177009	0.295453759937096	0.975612755197291	0	0.972492937757197	0.97838260469831	0.967527046616449	0
660	CTT1	CTT1	0.4	3	6	1036	NeuertLab	Variable	TRUE	0.882525770956333	0.24722167595825	0.974395548794659	0	0.971122292376257	0.977302057579634	0.955958195069203	0
661	CTT1	CTT1	0.4	3	6	1036	Big-FISH	Fixed	FALSE	0.563711486539923	0.224517259543431	0.95010945165079	0	0.943819819160344	0.955710974346917	0.94292299172297	0
662	CTT1	CTT1	0.4	3	6	1036	Big-FISH	Fixed	TRUE	0.701907030381523	0.0734813735087344	0.962359721355496	0	0.957580869926666	0.966609380385704	0.924778113347671	0
663	CTT1	CTT1	0.4	3	6	1036	Big-FISH	Variable	FALSE	0.745917556273204	0.336404660257871	0.976745507676455	0	0.973768677208177	0.979388043936553	0.977585998041598	0
664	CTT1	CTT1	0.4	3	6	1036	Big-FISH	Variable	TRUE	0.923619258844372	0.188760471480062	0.979489516392918	0	0.976859837228108	0.98182310307341	0.962842212156263	0
665	CTT1	CTT1	0.4	3	8	763	NeuertLab	Fixed	FALSE	0.720736567124471	0.904909832152182	0.975601915602181	0	0.971926302185362	0.978801464273605	0.987232526001703	0
666	CTT1	CTT1	0.4	3	8	763	NeuertLab	Fixed	TRUE	0.784631229169895	0.552494873679636	0.983262082704523	0	0.980729229926106	0.985464473111514	0.987849268873445	0
667	CTT1	CTT1	0.4	3	8	763	NeuertLab	Variable	FALSE	0.708361134127093	0.987638264527554	0.946187632821699	0	0.938219282380373	0.953153082337198	0.966779454423124	0
668	CTT1	CTT1	0.4	3	8	763	NeuertLab	Variable	TRUE	0.836054640802733	0.669313025341157	0.984002772279374	0	0.981580962841135	0.986108384733054	0.98870134063093	0
669	CTT1	CTT1	0.4	3	8	763	Big-FISH	Fixed	FALSE	0.334657318802882	0.679994552445312	0.838771293076446	4.18638950649249e-203	0.816397649199265	0.858630698670516	0.895888748462092	2.36789588443359e-270
670	CTT1	CTT1	0.4	3	8	763	Big-FISH	Fixed	TRUE	0.502146395314641	0.283156527463739	0.895524806313439	8.30745676346395e-270	0.88051505767868	0.908740526909132	0.925522419110805	3.95252516672997e-323
671	CTT1	CTT1	0.4	3	8	763	Big-FISH	Variable	FALSE	0.687593658451438	1.02952426786456	0.974315915429842	0	0.970449461757731	0.977682204178835	0.983880752948288	0
672	CTT1	CTT1	0.4	3	8	763	Big-FISH	Variable	TRUE	0.879304545118563	0.552700783318966	0.980627712547282	0	0.977700697935318	0.983173794910113	0.986419396190123	0
673	STL1	STL1	0.2	1	0	1619	NeuertLab	Fixed	FALSE	0.220254050323219	-0.0237283216191094	0.729036283716657	1.61365198354353e-268	0.705371419738507	0.751077807578417	0.541140607319755	7.9801349520987e-124
674	STL1	STL1	0.2	1	0	1619	NeuertLab	Fixed	TRUE	0.364131181530337	-0.0207291484078376	0.836868168806066	0	0.821649473711862	0.850894542935669	0.667399908858153	2.92540793934733e-209
675	STL1	STL1	0.2	1	0	1619	NeuertLab	Variable	FALSE	0.610467604538937	0.48092246898651	0.742753944693163	5.40461362742468e-284	0.720093178518425	0.763832021324734	0.686176042390244	9.60495866064106e-226
676	STL1	STL1	0.2	1	0	1619	NeuertLab	Variable	TRUE	0.733973509676244	0.542496676627072	0.707481609296397	4.92302389332197e-246	0.68228016722693	0.73100371558604	0.655586385214926	1.70817334946157e-199
677	STL1	STL1	0.2	1	0	1619	Big-FISH	Fixed	FALSE	0.0161597892100403	-0.0252509195991702	0.233105624127278	2.03158749244756e-21	0.186506312831659	0.278658429848973	0.25041265284214	1.43340396011472e-24
678	STL1	STL1	0.2	1	0	1619	Big-FISH	Fixed	TRUE	0.0342865832623246	-0.0524709132486716	0.289660865529885	1.15413946243174e-32	0.244392278252049	0.333669615314209	0.2602790299104	1.76693023409521e-26
679	STL1	STL1	0.2	1	0	1619	Big-FISH	Variable	FALSE	0.00103626701884538	0.804764082130822	0.0348662115654301	0.160841339189952	-0.0138746856940916	0.0834418081252764	0.365269692187336	2.82288192144489e-52
680	STL1	STL1	0.2	1	0	1619	Big-FISH	Variable	TRUE	0.00789515813045743	0.571335686096374	0.125867250440359	3.75845241401891e-07	0.077625916191056	0.173520566713275	0.388072408551702	2.47904450102317e-59
681	STL1	STL1	0.2	1	10	539	NeuertLab	Fixed	FALSE	0.712603854637004	0.768362025163903	0.98343848273918	0	0.980412917591816	0.986000000602587	0.983936188975362	0
682	STL1	STL1	0.2	1	10	539	NeuertLab	Fixed	TRUE	0.756829064731011	0.530801840224412	0.989440851647555	0	0.987504930147927	0.991078177907345	0.987847555532169	0
683	STL1	STL1	0.2	1	10	539	NeuertLab	Variable	FALSE	0.739367574549165	1.00005695586337	0.986324865631435	0	0.983822302699769	0.988442557040272	0.987336386768757	0
684	STL1	STL1	0.2	1	10	539	NeuertLab	Variable	TRUE	0.768702994733464	0.840109911465673	0.991352511092527	0	0.989765271467753	0.992694499482556	0.991333935166061	0
685	STL1	STL1	0.2	1	10	539	Big-FISH	Fixed	FALSE	0.191558683761131	-0.0526382641550344	0.832016121634692	1.57444623831547e-139	0.804060488306826	0.856300891950308	0.884026730299954	1.70228632616551e-179
686	STL1	STL1	0.2	1	10	539	Big-FISH	Fixed	TRUE	0.228761864547659	-0.0452221506790314	0.833000175919562	3.75088377651706e-140	0.805190893389439	0.857153777752191	0.889963369711002	2.93536419740725e-185
687	STL1	STL1	0.2	1	10	539	Big-FISH	Variable	FALSE	0.754873408957861	0.986893592137362	0.979758998155358	0	0.976069351107513	0.982884699568832	0.97787664776031	0
688	STL1	STL1	0.2	1	10	539	Big-FISH	Variable	TRUE	0.834162292202406	0.651141760859126	0.987170056037739	0	0.984820981818889	0.989157578159479	0.982579824957078	0
689	STL1	STL1	0.2	1	15	556	NeuertLab	Fixed	FALSE	0.745213071839748	0.533066630114177	0.980162503074683	0	0.976606255163778	0.983182740287257	0.986186139014855	0
690	STL1	STL1	0.2	1	15	556	NeuertLab	Fixed	TRUE	0.76513324139805	0.644610948818751	0.97769121525994	0	0.973697826725999	0.981084109129467	0.98184354900555	0
691	STL1	STL1	0.2	1	15	556	NeuertLab	Variable	FALSE	0.685609365466333	0.709956584617756	0.928846778985898	4.43901542675485e-241	0.916479229058242	0.939440841943934	0.939605796229136	3.8838194960301e-260
692	STL1	STL1	0.2	1	15	556	NeuertLab	Variable	TRUE	0.667663230075732	0.821050832164969	0.966758767071588	0	0.960847155957968	0.971790636593579	0.974072811031034	0
693	STL1	STL1	0.2	1	15	556	Big-FISH	Fixed	FALSE	0.433544790557092	0.496043924958851	0.885249088750889	2.58404940328668e-186	0.865830692164573	0.902004657215978	0.908613761605997	3.1212395964082e-212
694	STL1	STL1	0.2	1	15	556	Big-FISH	Fixed	TRUE	0.540887419106931	0.659702633236507	0.885970613338743	5.00241526260294e-187	0.866665679316319	0.902626268652294	0.905791211661635	9.48367762572156e-209
695	STL1	STL1	0.2	1	15	556	Big-FISH	Variable	FALSE	0.688693710751271	1.46562326055225	0.949919622444044	4.9518795464085e-282	0.941103021773077	0.957445353405883	0.962814587072682	4.64683561883068e-317
696	STL1	STL1	0.2	1	15	556	Big-FISH	Variable	TRUE	0.828109971109004	1.15204127217484	0.959992912550284	1.96826074407796e-308	0.952906874818238	0.966031269806256	0.961414111276176	1.07005525722661e-312
697	STL1	STL1	0.2	1	1	702	NeuertLab	Fixed	FALSE	0.180906600506542	-0.00271359900759904	0.50022478797768	1.00949336681764e-45	0.4426109822335	0.553725661151535	0.425910395209522	2.6444821026137e-32
698	STL1	STL1	0.2	1	1	702	NeuertLab	Fixed	TRUE	0.18337844645769	0.00595151691101836	0.455515058130506	2.94647820220558e-37	0.394826250677051	0.512246019471507	0.435386983154988	7.75739642163869e-34
699	STL1	STL1	0.2	1	1	702	NeuertLab	Variable	FALSE	1.11971039820246	0.735576545213296	0.549138078985876	1.53081719795587e-56	0.495265892547981	0.598803068685913	0.495714970294553	8.23845774279099e-45
700	STL1	STL1	0.2	1	1	702	NeuertLab	Variable	TRUE	0.932765182856205	0.753466821115337	0.369128718634714	4.39525690080451e-24	0.303419314648229	0.431343929548218	0.361767868000247	3.93914382114256e-23
701	STL1	STL1	0.2	1	1	702	Big-FISH	Fixed	FALSE	0.000793575216705643	0.0134348440040814	0.0879180832368527	0.0198179920552867	0.0140120997761455	0.16086866387649	0.097378970396727	0.00983368521099364
702	STL1	STL1	0.2	1	1	702	Big-FISH	Fixed	TRUE	0.00283102512702679	0.00890524818707637	0.0560026027871982	0.138254113072962	-0.0180694192684803	0.129463244682854	0.0520376239242329	0.168441860880369
703	STL1	STL1	0.2	1	1	702	Big-FISH	Variable	FALSE	0.00765336740557291	0.455313900182087	0.23300027773488	4.14126429884137e-10	0.161792660571533	0.301794080769538	0.514666857479091	9.79455414053479e-49
704	STL1	STL1	0.2	1	1	702	Big-FISH	Variable	TRUE	0.0491939704696491	0.311397778459072	0.488631092948657	2.09312680951824e-43	0.430188404177674	0.542994999334877	0.536435652622611	1.46805220921976e-53
705	STL1	STL1	0.2	1	20	1251	NeuertLab	Fixed	FALSE	0.779074406162863	-0.0736716792006816	0.985114015604277	0	0.983381638951741	0.986667015107648	0.965351499680342	0
706	STL1	STL1	0.2	1	20	1251	NeuertLab	Fixed	TRUE	0.784719045389315	-0.00634618054237729	0.985913400741276	0	0.984273316611262	0.987383533392213	0.968146429119378	0
707	STL1	STL1	0.2	1	20	1251	NeuertLab	Variable	FALSE	0.750740957858383	0.552534639562087	0.981695876225736	0	0.979569802901914	0.983602531916796	0.978846466672731	0
708	STL1	STL1	0.2	1	20	1251	NeuertLab	Variable	TRUE	0.802952831028727	1.30873279471101	0.984036725335831	0	0.982180102991854	0.98570130499622	0.970740062567713	0
709	STL1	STL1	0.2	1	20	1251	Big-FISH	Fixed	FALSE	0.44861288179968	-1.4816833008025	0.787209328217896	1.76689202458368e-264	0.765170037842781	0.807405867083059	0.697299900589139	7.69784277888214e-183
710	STL1	STL1	0.2	1	20	1251	Big-FISH	Fixed	TRUE	0.492236791913205	-1.59662449937311	0.76993822643214	6.14588547939512e-246	0.746363986226589	0.791582849951418	0.678925825588223	8.48356990201568e-170
711	STL1	STL1	0.2	1	20	1251	Big-FISH	Variable	FALSE	0.760903746670776	0.711459322257343	0.975906371834637	0	0.973116954431153	0.978409522978336	0.963721534718654	0
712	STL1	STL1	0.2	1	20	1251	Big-FISH	Variable	TRUE	0.806873578386721	0.325659587479182	0.980113631211366	0	0.977805834145318	0.982183620262515	0.969221628431456	0
713	STL1	STL1	0.2	1	25	613	NeuertLab	Fixed	FALSE	0.800787238830675	-0.3498062667719	0.959698480217891	0	0.952929689616893	0.965511096914029	0.839967992669945	2.33837585634696e-164
714	STL1	STL1	0.2	1	25	613	NeuertLab	Fixed	TRUE	0.815440460091765	-0.312151516449463	0.964725715587172	0	0.958783509652806	0.969824427711315	0.855178179062865	1.59596222684393e-176
715	STL1	STL1	0.2	1	25	613	NeuertLab	Variable	FALSE	0.925045123940901	1.31539214113645	0.91308482361942	3.24792717223242e-240	0.898891022866645	0.925364397995637	0.795175532351975	7.32288833668471e-135
716	STL1	STL1	0.2	1	25	613	NeuertLab	Variable	TRUE	0.944181432202809	1.78129231498465	0.883585684070804	1.71901838929491e-203	0.864914648852423	0.899814707871069	0.773538523543171	3.90270815110589e-123
717	STL1	STL1	0.2	1	25	613	Big-FISH	Fixed	FALSE	0.0345681747615704	0.118322499934658	0.269262585647652	1.21338508534693e-11	0.194213343529197	0.341178094322205	0.308188971908793	5.92141453348089e-15
718	STL1	STL1	0.2	1	25	613	Big-FISH	Fixed	TRUE	0.0743518803439617	-0.24066318070828	0.323256053890257	2.23963840141029e-16	0.250477517952194	0.392401506712259	0.330586107745061	4.25335704204442e-17
719	STL1	STL1	0.2	1	25	613	Big-FISH	Variable	FALSE	0.0149923685731338	1.47455300353306	0.191840993628975	1.71349455105785e-06	0.114388319654846	0.266975565781462	0.294427306424345	1.00422474590326e-13
720	STL1	STL1	0.2	1	25	613	Big-FISH	Variable	TRUE	0.0276148659217652	1.51890196753806	0.19120669204502	1.85642720769078e-06	0.113738431837123	0.266363935696429	0.249537437382929	3.72772896566062e-10
721	STL1	STL1	0.2	1	2	707	NeuertLab	Fixed	FALSE	0.0335729713537988	0.0199987387472605	0.16782605489144	7.24477139775388e-06	0.0952701310263502	0.238608222894251	0.356085234894903	1.46276173506434e-22
722	STL1	STL1	0.2	1	2	707	NeuertLab	Fixed	TRUE	0.0893492461387329	0.0194127817454679	0.397588448899484	3.41691722807744e-28	0.33363446276226	0.457899466381235	0.485858777503774	3.69701810915606e-43
723	STL1	STL1	0.2	1	2	707	NeuertLab	Variable	FALSE	1.03691373133852	0.899992953199203	0.728494305803107	6.30600755873383e-118	0.691926578208525	0.761333795362436	0.546036101043287	3.45915633395039e-56
724	STL1	STL1	0.2	1	2	707	NeuertLab	Variable	TRUE	0.985148630309687	0.817930968134108	0.807148589662258	1.59144105679639e-163	0.779825007102578	0.831402536322042	0.529699576059988	2.17813814033829e-52
725	STL1	STL1	0.2	1	2	707	Big-FISH	Fixed	FALSE	0.00494245816951107	-0.0109408251230049	0.218237655953316	4.53553789605735e-09	0.146866128404969	0.287348578927804	0.14350961218555	0.000128702118896998
726	STL1	STL1	0.2	1	2	707	Big-FISH	Fixed	TRUE	0.0219048518443062	-0.0455327280907264	0.287312365764538	6.6577016560749e-15	0.218200063667719	0.353557136919457	0.161965979858136	1.50760459864789e-05
727	STL1	STL1	0.2	1	2	707	Big-FISH	Variable	FALSE	-0.00154269095091984	1.79487460186478	-0.0337599724271912	0.37007816874882	-0.107227907913355	0.0400746413389645	0.0324835039891783	0.388457276807881
728	STL1	STL1	0.2	1	2	707	Big-FISH	Variable	TRUE	0.104124430081597	2.09769923775292	0.314944526330286	9.59931488505269e-18	0.24694430669995	0.379858168498318	0.148538890688257	7.35205140508333e-05
729	STL1	STL1	0.2	1	30	977	NeuertLab	Fixed	FALSE	0.459974613197718	-0.0898987038470788	0.71589600877844	2.73275320298778e-154	0.683883646553834	0.745157178129515	0.655089441414054	7.90343311490819e-121
730	STL1	STL1	0.2	1	30	977	NeuertLab	Fixed	TRUE	0.493530337093245	-0.06558593724644	0.734776183622963	1.52433087955025e-166	0.704524874631511	0.762362102840185	0.676024899534757	1.94082190510701e-131
731	STL1	STL1	0.2	1	30	977	NeuertLab	Variable	FALSE	0.962222893440991	0.717854723854492	0.683154310533636	2.9581676507322e-135	0.648209040300624	0.715228040300003	0.646604625382749	9.13144912586074e-117
732	STL1	STL1	0.2	1	30	977	NeuertLab	Variable	TRUE	1.05914741504548	1.31640230229914	0.395560555868262	6.05650857408485e-38	0.341309270542412	0.447185154864601	0.526995338528933	6.34085764306075e-71
733	STL1	STL1	0.2	1	30	977	Big-FISH	Fixed	FALSE	0.0038348149258105	0.228296047418499	0.104302727877643	0.00109492838747531	0.04185768619803	0.1659360798966	0.14985526381419	2.54340126570187e-06
734	STL1	STL1	0.2	1	30	977	Big-FISH	Fixed	TRUE	0.0122245007187658	0.142428014344706	0.162739388930929	3.14800461007927e-07	0.101051944773975	0.223180289877073	0.208338448380899	4.8331533969109e-11
735	STL1	STL1	0.2	1	30	977	Big-FISH	Variable	FALSE	0.00241893609052111	0.486437050598988	0.127913460599824	6.08335830645993e-05	0.0657218557621546	0.189115132147768	0.371143777117155	2.86282778645015e-33
736	STL1	STL1	0.2	1	30	977	Big-FISH	Variable	TRUE	0.00294174936546776	0.396735696129892	0.101316052759535	0.00151944303360416	0.0388440201384543	0.162999150574681	0.323866174679614	2.71120161638378e-25
737	STL1	STL1	0.2	1	35	336	NeuertLab	Fixed	FALSE	0.255683679486341	0.00524143353207053	0.535949265078144	2.23273690140548e-26	0.455049115266515	0.60807441004299	0.502775532593695	6.31262963880428e-23
738	STL1	STL1	0.2	1	35	336	NeuertLab	Fixed	TRUE	0.292531120331949	0.0182770203517098	0.559012712542751	5.18283715239078e-29	0.480774109018973	0.628420420542029	0.571298980346915	1.67988205432535e-30
739	STL1	STL1	0.2	1	35	336	NeuertLab	Variable	FALSE	0.879949038910045	1.76825235486184	0.417819670951479	1.25358898791409e-15	0.325370895196328	0.50235643139304	0.547942114075219	1.01038913925385e-27
740	STL1	STL1	0.2	1	35	336	NeuertLab	Variable	TRUE	1.14561343217635	8.22120449141906	0.114782668383203	0.0354556341872439	0.00788525249796779	0.219086305940201	0.279458313012185	1.91315451751319e-07
741	STL1	STL1	0.2	1	35	336	Big-FISH	Fixed	FALSE	0.00202432967738233	-0.0171960437311525	0.169975819180712	0.00176671147015037	0.0641481908099484	0.272022946568122	0.10254860411572	0.0604229178009718
742	STL1	STL1	0.2	1	35	336	Big-FISH	Fixed	TRUE	0.00912725690136947	-0.0617859162033211	0.262605210512139	1.05209666962184e-06	0.160109594291895	0.359498545726086	0.214768439972935	7.23249765675444e-05
743	STL1	STL1	0.2	1	35	336	Big-FISH	Variable	FALSE	0.01487457543875	0.649978104542399	0.299439972609692	2.17688833310643e-08	0.198815437191651	0.393816979035739	0.161207507933155	0.00304284516740405
744	STL1	STL1	0.2	1	35	336	Big-FISH	Variable	TRUE	0.215604270354532	2.37635241007783	0.39214373696369	8.50046577017339e-14	0.297637495865055	0.47903889643754	0.0958244125715547	0.0794334254946508
745	STL1	STL1	0.2	1	40	737	NeuertLab	Fixed	FALSE	0.612946175150082	-0.143756558237144	0.826240015056069	2.26631906578564e-185	0.801869188060876	0.847866238911019	0.440570407494512	2.39934438358261e-36
746	STL1	STL1	0.2	1	40	737	NeuertLab	Fixed	TRUE	0.612032853490237	-0.114558159083741	0.844431410133765	1.8950625390312e-201	0.822363853730341	0.863962181891576	0.505043724943074	5.83751133922611e-49
747	STL1	STL1	0.2	1	40	737	NeuertLab	Variable	FALSE	1.00887003612764	0.708977462529525	0.661497843295799	6.23541226612492e-94	0.618843472878404	0.70026267054934	0.520878575328929	1.71333664451162e-52
748	STL1	STL1	0.2	1	40	737	NeuertLab	Variable	TRUE	1.16193632838737	1.12285522378946	0.537922815160348	1.65015555755246e-56	0.484527873124436	0.587324368205116	0.44708150266658	1.6790751244211e-37
749	STL1	STL1	0.2	1	40	737	Big-FISH	Fixed	FALSE	0.00311503897571106	-0.0169007857039838	0.106492814206898	0.00379924159694621	0.0345408071189402	0.177346550781907	0.108396735579011	0.00321477964879776
750	STL1	STL1	0.2	1	40	737	Big-FISH	Fixed	TRUE	0.00687111381680649	-0.0487327661159255	0.150953335073982	3.87704887703913e-05	0.0796034833294959	0.22076432264512	0.156829118966427	1.89580514317891e-05
751	STL1	STL1	0.2	1	40	737	Big-FISH	Variable	FALSE	0.0204015079718343	0.131343870313862	0.569402164947606	1.46469662815702e-64	0.518505939620894	0.616277919867046	0.576865654434932	1.33880596096784e-66
752	STL1	STL1	0.2	1	40	737	Big-FISH	Variable	TRUE	0.456801307403721	4.65079081171671	0.61306793669772	2.80723220859634e-77	0.565905366015856	0.656231383916988	0.69071671030681	1.41494118126234e-105
753	STL1	STL1	0.2	1	45	1011	NeuertLab	Fixed	FALSE	0.161152991699279	-0.000659967838187972	0.433742488863086	1.24758260699599e-47	0.38231161553805	0.482494249186045	0.362076179958593	1.11881793971013e-32
754	STL1	STL1	0.2	1	45	1011	NeuertLab	Fixed	TRUE	0.230225552678741	0.01777783310098	0.512369419592998	9.29790684799051e-69	0.465417194119207	0.556446042451279	0.49486566733629	1.44428577980617e-63
755	STL1	STL1	0.2	1	45	1011	NeuertLab	Variable	FALSE	1.4411861786217	1.46572740591467	0.435254167090306	5.49248796587311e-48	0.38390159388453	0.483922626694102	0.406322762089453	1.79444946495449e-41
756	STL1	STL1	0.2	1	45	1011	NeuertLab	Variable	TRUE	1.20658226052416	1.10813207078767	0.414861631578869	2.49511541833998e-43	0.362478413811626	0.464631946384991	0.411955317513447	1.0842785486438e-42
757	STL1	STL1	0.2	1	45	1011	Big-FISH	Fixed	FALSE	0.000885245136583063	0.0146374072003307	0.0792954382666375	0.0116640329675259	0.0177273449499308	0.140264454844064	0.107827730492851	0.000594106368499554
758	STL1	STL1	0.2	1	45	1011	Big-FISH	Fixed	TRUE	0.00301581829191656	0.0157389101235739	0.107023485907271	0.000653145900825708	0.0456700789990076	0.167572518656424	0.112660271143811	0.000331729815705391
759	STL1	STL1	0.2	1	45	1011	Big-FISH	Variable	FALSE	-0.00291935857000483	5.32004816205247	-0.0148773301622696	0.636581430888197	-0.0764619560689144	0.0468203774805995	0.0181765438505805	0.563751530355944
760	STL1	STL1	0.2	1	45	1011	Big-FISH	Variable	TRUE	0.125680727002343	14.1001645742024	0.177009932677542	1.46097451283281e-08	0.116627991597565	0.236088144761826	0.130836100024575	3.00750613514823e-05
761	STL1	STL1	0.2	1	4	812	NeuertLab	Fixed	FALSE	0.125131810193322	-0.00281801102963485	0.429012790505618	1.08658680471372e-37	0.371168392875496	0.483540416052512	0.351472282549752	5.080536116313e-25
762	STL1	STL1	0.2	1	4	812	NeuertLab	Fixed	TRUE	0.167748340718133	0.00150760236068453	0.427304596242613	2.25325428570619e-37	0.36936351703979	0.48193621031335	0.417580458280384	1.32344965289366e-35
763	STL1	STL1	0.2	1	4	812	NeuertLab	Variable	FALSE	0.969652614198523	0.478407537732278	0.528668642384588	1.16704301380898e-59	0.477226670970459	0.576499821198571	0.509373501892989	8.05083682263072e-55
764	STL1	STL1	0.2	1	4	812	NeuertLab	Variable	TRUE	1.07741945970547	0.883521341958964	0.436212420168166	4.79691856292864e-39	0.37878031852593	0.490297735997334	0.353395176519137	2.70007663619137e-25
765	STL1	STL1	0.2	1	4	812	Big-FISH	Fixed	FALSE	-0.000138269741352442	0.0171477302830554	-0.0393301736622433	0.262950732287145	-0.107838175550731	0.029549586894285	-0.0327321792902573	0.351576221441404
