GROUP	N	SPEARMAN_EST	SPEARMAN_P	PEARSON_EST	PEARSON_CI95_LO	PEARSON_CI95_HI	PEARSON_P	LR_SLOPE	LR_YINTR	PERC_25_HB	PERC_50_HB	PERC_75_HB	MEAN_HB	STD_HB	WHISK_LO_HB	WHISK_HI_HB	PERC_25_BF	PERC_50_BF	PERC_75_BF	MEAN_BF	STD_BF	WHISK_LO_BF	WHISK_HI_BF	PERC_25_DB	PERC_50_DB	PERC_75_DB	MEAN_DB	STD_DB	WHISK_LO_DB	WHISK_HI_DB
151	sctc_E2R2C1_8min	344	0.982765879206934	7.90810004585447e-253	0.97356013772744	0.967409288842749	0.978562784970675	2.18932821364085e-221	1.14972647754882	0.330473635094172	1	8	18	11.1191860465116	11.7476023696188	-24.5	43.5	1	6	15	9.38372093023256	9.94758110234756	-20	36	1	7	16	10.0610465116279	10.2094277049191	-21.5	38.5
152	sctc_E2R2C2_8min	344	0.220351946270129	3.74245439537046e-05	0.230465808501709	0.12784000567025	0.328208679228831	1.58020608790427e-05	0.0711998869573011	5.52318933330305	1	5	14	9.05813953488372	10.6375260184821	-18.5	33.5	21	50	75.25	49.6482558139535	34.4324427899397	-60.375	156.625	0	2.5	9	5.65697674418605	6.94281583422118	-13.5	22.5
153	sctc_E2R3C1_0min	675	0.830259030944008	5.33286899429225e-173	0.844809263069168	0.821733105013039	0.865119443384472	6.022333956855e-185	0.775029886431566	-0.023792920236438	0	0	0	0.368888888888889	1.15629272182951	0	0	0	0	1	0.506666666666667	1.26039888180143	-1.5	2.5	0	0	1	0.444444444444444	1.17760171375612	-1.5	2.5
154	sctc_E2R3C2_0min	675	0.0443892769811962	0.249445412833659	-0.0364448079220135	-0.11160138814033	0.039126311636554	0.34444294858793	-0.000797361094516837	0.0546165712183117	0	0	0	0.0459259259259259	0.372608688654698	0	0	0	1	19	10.8992592592593	17.0307432623388	-28.5	47.5	0	0	0	0.0296296296296296	0.201652694526513	0	0
155	sctc_E2R3C1_10min	1063	0.981810040496116	0	0.972849802965177	0.96942910108715	0.975892433912208	0	1.38172793368629	-0.599853521881305	7	23	40	26.2587017873942	21.3288275831561	-42.5	89.5	6	18	29	19.4383819379116	15.0172441374865	-28.5	63.5	7	20	32	21.1815616180621	16.2141378466127	-30.5	69.5
156	sctc_E2R3C2_10min	1063	0.743362650999747	1.65131499456426e-187	0.329331290787251	0.274642499057961	0.381896268263359	2.61815828331303e-28	1.47927647970133	33.831558704504	1.5	31	68.5	40.5766698024459	41.9982232317558	-99	169	0	1	3	4.55973659454374	9.3500635327331	-4.5	7.5	1	16	35	21.2596425211665	21.6229968137904	-50	86
157	sctc_E2R3C1_15min	774	0.959141023665232	0	0.957470217313239	0.951179110497676	0.96296603296288	0	1.64876693541396	-1.66027024064519	23	39.5	60	43.5167958656331	28.8123536474999	-32.5	115.5	16	25.5	37	27.4005167958656	16.7318799980976	-15.5	68.5	17	28	41	30.0749354005168	18.4324806736979	-19	77
158	sctc_E2R3C2_15min	774	0.740197333049684	3.24813059520459e-135	0.701507931711615	0.663856167200124	0.735612437224849	1.08982175110332e-115	1.32520507042981	21.4220980389854	7	38	64	39.9664082687339	33.2636791423329	-78.5	149.5	1	5	25	13.9935400516796	17.6083953170269	-35	61	4.25	24	40	25.4961240310078	21.0387275613914	-49.375	93.625
159	sctc_E2R3C1_20min	1234	0.953246656845707	0	0.957666729060358	0.952780869736629	0.962056861584613	0	1.75841400774376	-0.880197168259795	38.25	59	86.75	64.5615883306321	36.5482030060842	-34.5	159.5	24	35	48	37.2163695299838	19.9048676089544	-12	84	22	32	47	34.8978930307942	19.0425556319909	-15.5	84.5
160	sctc_E2R3C2_20min	1234	0.718329385948063	2.32399638867118e-196	0.651140142203698	0.617783899234264	0.682157286866919	9.3393254041996e-150	8.26009261692784	35.8069345504563	28.25	57	82	57.6888168557536	38.810731971948	-52.375	162.625	0	2	4	2.64910858995138	3.05943609923384	-6	10	14	28	42	29.5470016207455	20.1162834847203	-28	84
161	sctc_E2R3C1_25min	1388	0.960422025571717	0	0.963691979863044	0.959740159593034	0.967262377803614	0	1.78246671494786	-2.86622019330171	43	65	95	70.5886167146974	39.5148671987669	-35	173	26	39	54	41.2096541786743	21.3637428881351	-16	96	20	31	45	33.664265129683	19.2973459656945	-17.5	82.5
162	sctc_E2R3C2_25min	1388	0.508589668511459	3.50268397361246e-92	0.512903473113247	0.473053353030387	0.550659229083408	5.57783367379001e-94	0.899634948944903	38.9045733014571	28	51	78	54.6138328530259	36.689945997253	-47	153	0	7	31	17.4618155619597	20.9178186690043	-46.5	77.5	14	26.5	41	28.5482708933718	19.4022379923889	-26.5	81.5
163	sctc_E2R3C1_2min	993	0.910347198838072	0	0.966548465930737	0.962194126388052	0.970408852074802	0	1.21205942003641	-0.145346582457519	0	0	1	0.535750251762336	2.63754316316585	-1.5	2.5	0	0	1	0.561933534743202	2.10329069354325	-1.5	2.5	0	0	1	0.554884189325277	2.15415455959286	-1.5	2.5
164	sctc_E2R3C2_2min	993	0.0351769114529448	0.268104623060516	-0.0278296233689017	-0.0898853033665671	0.0344413054059341	0.381014009374912	-0.000532822866397544	0.0783792660824354	0	0	0	0.05337361530715	0.819477606016677	0	0	1	43	72	46.9305135951662	42.8017537777328	-105.5	178.5	0	0	0	0.0604229607250755	0.868567729983706	0	0
165	sctc_E2R3C1_30min	829	0.957672187604595	0	0.957358941627051	0.951279562844912	0.962694233400424	0	1.5423972895002	-2.51841449320688	30	53	80	58.4258142340169	39.5360577728924	-45	155	22	37	53	39.5126658624849	24.5398501950346	-24.5	99.5	21	35	53	37.8082026537998	23.5682405287437	-27	101
166	sctc_E2R3C2_30min	829	0.971048714674858	0	0.955067627233754	0.948670140181726	0.960683851970884	0	1.29456374599724	-2.39741795156133	7	23	45	29.0687575392039	26.1451975255048	-50	102	8	21	36	24.3063932448733	19.2886845792258	-34	78	6	18	33	21.5428226779252	18.2607829899079	-34.5	73.5
167	sctc_E2R3C1_35min	928	0.967936788148586	0	0.958645774494883	0.953090476369589	0.963555458161495	0	1.55799678124909	-4.44107301707394	19	47	77	52.0161637931034	39.0459685046363	-68	164	18	34	51	36.2370689655172	24.0252439340858	-31.5	100.5	16	33	50	35.1282327586207	23.6957007807891	-35	101
168	sctc_E2R3C2_35min	928	0.959998559607277	0	0.963441669567656	0.958516980544255	0.967791334922541	0	1.1458628586859	-1.78281639781689	1	7	17	11.9601293103448	14.0236171879427	-23	41	3	8	18	11.9935344827586	11.7910595098822	-19.5	40.5	2	7	15	10.1443965517241	10.9499523853136	-17.5	34.5
169	sctc_E2R3C1_40min	839	0.978152190740958	0	0.965408953145197	0.960485788875142	0.969728200632936	0	1.50016904164347	-4.34946647825583	14	32	58	40.1013110846246	34.5966942244819	-52	124	13	26	43	29.6305125148987	22.26412985896	-32	88	11	23	38	26.746126340882	20.5138327191407	-29.5	78.5
170	sctc_E2R3C2_40min	839	0.93923629886263	0	0.937093446182645	0.928287326898599	0.944849126350862	0	0.987790448925058	-0.273059381061734	0	2	5	3.76758045292014	5.98144288077233	-7.5	12.5	1	2	6	4.09058402860548	5.67445345152635	-6.5	13.5	0	2	4	3.30870083432658	4.95023522064848	-6	10
171	sctc_E2R3C1_45min	875	0.988744081948232	0	0.97626060373028	0.972936177509729	0.979180978097236	0	1.38353387913887	-2.71966351283531	6	21	44	29.6502857142857	28.9602621182006	-51	101	6	19	35	23.3965714285714	20.4351793664056	-37.5	78.5	6	18	33	22.2297142857143	19.8222890583038	-34.5	73.5
172	sctc_E2R3C2_45min	875	0.830144877894344	1.03793183973683e-223	0.943889867960522	0.936178690121128	0.95069307334326	0	1.03526162989453	-0.269486248282205	0	0	1	0.998857142857143	2.80507036364771	-1.5	2.5	0	0	1	1.22514285714286	2.55749601714994	-1.5	2.5	0	0	1	0.934857142857143	2.37147591298842	-1.5	2.5
173	sctc_E2R3C1_4min	514	0.92529641080323	9.71565604403067e-218	0.962637372005362	0.955719372372659	0.96849197927736	1.18740366229493e-292	1.16766562911768	-0.112398281613088	0	0	1	0.507782101167315	2.42005464133507	-1.5	2.5	0	0	1	0.531128404669261	1.99512170432258	-1.5	2.5	0	0	1	0.618677042801556	2.20369205544296	-1.5	2.5
174	sctc_E2R3C2_4min	514	0.701282899158471	2.79065585581475e-77	0.860809628643558	0.8366070290045	0.8816582161634	2.62749823768113e-152	0.842353306426573	-0.068885439304563	0	0	0	0.186770428015564	1.08153926020534	0	0	0	0	0	0.303501945525292	1.10523624925302	0	0	0	0	0	0.260700389105058	1.07157691807209	0	0
175	sctc_E2R3C1_50min	586	0.9903582002878	0	0.973655753738004	0.969083884434006	0.977559240936625	0	1.17798029113242	-0.562503350415655	2	8	20	13.8225255972696	17.0273557006795	-25	47	2	7	18.75	12.2116040955631	14.0739051185421	-23.125	43.875	2	7	17	11.462457337884	12.9363777847775	-20.5	39.5
176	sctc_E2R3C2_50min	586	0.714738844151466	9.55775038678486e-93	0.855865663623045	0.832586056737847	0.876126956580755	2.29909470281323e-169	0.734938085065737	-0.0543600965629838	0	0	0	0.249146757679181	0.99539501533061	0	0	0	0	0	0.41296928327645	1.15917848411245	0	0	0	0	0	0.245733788395904	0.987628026512932	0	0
177	sctc_E2R3C1_55min	1208	0.987885782309514	0	0.979267737822201	0.97681799941062	0.981461029957224	0	1.33090169715157	-1.30457070829334	2	7	21	14.7400662251656	19.2360813967353	-26.5	49.5	2	6	18	12.0554635761589	14.1537680463258	-22	42	2	6	17	12.1506622516556	14.334117546069	-20.5	39.5
178	sctc_E2R3C2_55min	1208	0.672530672974187	7.50749830330433e-160	0.907303629191556	0.896793955762828	0.916790031244787	0	1.69536126902408	-0.229095276704581	0	0	0	0.361754966887417	2.68613813755177	0	0	0	0	0	0.348509933774834	1.43753601385118	0	0	0	0	0	0.257450331125828	1.51461615389412	0	0
179	sctc_E2R3C1_6min	1036	0.963929102989893	0	0.981479596608028	0.979102374894331	0.983588638488035	0	1.22363574901935	-0.144336182329317	0	1	5	4.19980694980695	7.27789585516567	-7.5	12.5	0	1	4	3.55019305019305	5.837608368183	-6	10	0	1	5.25	4.28185328185328	6.68704846986743	-7.875	13.125
180	sctc_E2R3C2_6min	1036	0.960066744502243	0	0.970717362589707	0.966981752775271	0.974035912770508	0	1.3029189879102	0.00438368012347597	0	0	1	2.35617760617761	5.51200450692555	-1.5	2.5	0	0	1	1.80501930501931	4.10662407040937	-1.5	2.5	0	0	1	2.01254826254826	4.55018573412776	-1.5	2.5
181	sctc_E2R3C1_8min	763	0.987834685836428	0	0.981334530359814	0.978513152315987	0.983788476652864	0	1.23878993800629	-0.22674193801955	2	9	23	14.4731323722149	15.4024829786516	-29.5	54.5	2	8	19	11.8663171690695	12.2014136025	-23.5	44.5	2	10	19	12.8361730013106	12.6541166740088	-23.5	44.5
182	sctc_E2R3C2_8min	763	0.878058010098624	8.81070539314379e-246	0.849672294573609	0.828670428269657	0.868285148053261	1.05816446619591e-213	1.21077180350034	3.18654460962145	0	5	20	11.9174311926606	14.9451226326661	-30	50	0	2	12	7.21100917431193	10.4879025124886	-18	30	0	4	16	9.54521625163827	11.6210501171743	-24	40
