IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
simvarmass_4f0a8f7b	SimVar1000	SimVar1000	142	2680	0.938540	398	2846	0.937893
simvarmass_4faa4c1b	SimVar1000	SimVar1000	1	1232	0.953020	153	1270	0.973162
simvarmass_4fc9f3d5	SimVar1000	SimVar1000	100	640	0.956652	598	712	0.954610
simvarmass_50141771	SimVar1000	SimVar1000	73	831	0.960139	131	864	0.965986
simvarmass_5038838c	SimVar1000	SimVar1000	1590	314	0.166270	33	20333	0.265759
simvarmass_507a3469	SimVar1000	SimVar1000	72	3436	0.930768	451	3635	0.923483
simvarmass_508f27ea	SimVar1000	SimVar1000	1	3860	0.907593	46	18965	0.328898
simvarmass_509cce05	SimVar1000	SimVar1000	66	1332	0.911835	528	1478	0.945443
simvarmass_50dc0c1b	SimVar1000	SimVar1000	265	2070	0.888698	582	2339	0.933577
simvarmass_5110afc0	SimVar1000	SimVar1000	158	146	0.893204	618	150	0.932907
simvarmass_5130d79d	SimVar1000	SimVar1000	1	4263	0.926691	224	4441	0.933632
simvarmass_514dab69	SimVar1000	SimVar1000	140	1665	0.937500	625	1801	0.944685
simvarmass_519be62c	SimVar1000	SimVar1000	142	3341	0.939918	210	20673	0.281026
simvarmass_521b2fcf	SimVar1000	SimVar1000	75	1331	0.951054	184	1382	0.957193
simvarmass_52b9e24b	SimVar1000	SimVar1000	562	2525	0.797159	330	3342	0.907998
simvarmass_52cc7cad	SimVar1000	SimVar1000	178	3701	0.872539	44	19106	0.338357
simvarmass_52e9b9f6	SimVar1000	SimVar1000	1038	1049	0.509594	296	2843	0.947048
simvarmass_53aa2603	SimVar1000	SimVar1000	1	3415	0.927863	69	3524	0.941365
simvarmass_5412536b	SimVar1000	SimVar1000	73	1199	0.956140	201	1245	0.962412
simvarmass_542d785e	SimVar1000	SimVar1000	148	1165	0.966777	824	1286	0.956109
simvarmass_547ded23	SimVar1000	SimVar1000	61	120	0.960000	311	130	0.953846
simvarmass_54f92f8f	SimVar1000	SimVar1000	148	675	0.939674	462	25708	0.053551
simvarmass_550575d2	SimVar1000	SimVar1000	117	641	0.958146	311	698	0.954839
simvarmass_5572f538	SimVar1000	SimVar1000	112	3903	0.904568	225	20043	0.323000
simvarmass_557bcb9f	SimVar1000	SimVar1000	111	1902	0.874651	451	23224	0.170532
simvarmass_55b80af7	SimVar1000	SimVar1000	204	1428	0.955504	212	24391	0.115136
simvarmass_55d2f605	SimVar1000	SimVar1000	149	1885	0.935155	314	2022	0.931764
simvarmass_55e79ac7	SimVar1000	SimVar1000	55	3028	0.937587	386	3219	0.938929
simvarmass_566f6ec3	SimVar1000	SimVar1000	1509	482	0.281707	341	2777	0.952598
simvarmass_56809116	SimVar1000	SimVar1000	113	1652	0.944000	462	1792	0.944505
simvarmass_569a3926	SimVar1000	SimVar1000	281	2227	0.949051	271	2298	0.953801
simvarmass_569fe391	SimVar1000	SimVar1000	74	696	0.960663	231	731	0.966307
simvarmass_574b4882	SimVar1000	SimVar1000	109	3236	0.909428	612	20808	0.270675
simvarmass_578a5ba2	SimVar1000	SimVar1000	80	3866	0.882122	459	20378	0.320070
simvarmass_57989454	SimVar1000	SimVar1000	349	1213	0.966149	576	1323	0.961465
simvarmass_57cb1b17	SimVar1000	SimVar1000	953	3347	0.892833	371	3780	0.933888
simvarmass_57ed1b96	SimVar1000	SimVar1000	98	1574	0.951603	667	1705	0.945010
simvarmass_58219ab8	SimVar1000	SimVar1000	1	1650	0.849500	196	1384	0.956644
simvarmass_5857e475	SimVar1000	SimVar1000	86	871	0.961900	627	952	0.959831
simvarmass_58c88cb8	SimVar1000	SimVar1000	99	1664	0.939745	946	1945	0.919287
simvarmass_5904c7c9	SimVar1000	SimVar1000	121	1400	0.970537	370	1475	0.974324
simvarmass_59331951	SimVar1000	SimVar1000	92	1046	0.951730	531	1181	0.944659
simvarmass_593b6ef9	SimVar1000	SimVar1000	142	3211	0.935860	232	20879	0.271200
simvarmass_59916540	SimVar1000	SimVar1000	169	2432	0.945935	128	22080	0.200645
simvarmass_599fc245	SimVar1000	SimVar1000	84	3333	0.927875	209	20836	0.279360
simvarmass_59bbde05	SimVar1000	SimVar1000	927	1369	0.447459	304	4094	0.901628
simvarmass_5a15dfc7	SimVar1000	SimVar1000	159	747	0.950318	221	26333	0.057961
simvarmass_5a3e9319	SimVar1000	SimVar1000	80	2571	0.929231	89	21717	0.212638
simvarmass_5a492619	SimVar1000	SimVar1000	170	2362	0.940426	530	2520	0.938381
simvarmass_5a694510	SimVar1000	SimVar1000	126	186	0.950649	767	239	0.853881
simvarmass_5a7e342f	SimVar1000	SimVar1000	117	3339	0.868695	876	3711	0.877338
simvarmass_5a9f8e7a	SimVar1000	SimVar1000	82	404	0.951708	220	435	0.961364
simvarmass_5aa243e5	SimVar1000	SimVar1000	160	2807	0.944922	704	3047	0.933139
simvarmass_5b395735	SimVar1000	SimVar1000	93	1113	0.962387	107	1165	0.969979
simvarmass_5b3a6fd2	SimVar1000	SimVar1000	256	2642	0.944921	434	2886	0.935572
simvarmass_5b6a9fc1	SimVar1000	SimVar1000	125	746	0.961340	954	842	0.951456
simvarmass_5bc6cd50	SimVar1000	SimVar1000	901	2060	0.678748	251	3488	0.921312
simvarmass_5bd1d42c	SimVar1000	SimVar1000	50	1249	0.960031	281	1310	0.971085
simvarmass_5bf9cd3e	SimVar1000	SimVar1000	98	3221	0.926231	380	21254	0.263542
simvarmass_5c185bcd	SimVar1000	SimVar1000	171	1271	0.957800	116	24930	0.101167
simvarmass_5c9c66d2	SimVar1000	SimVar1000	125	4221	0.924037	181	19112	0.359845
simvarmass_5cb94119	SimVar1000	SimVar1000	1	3449	0.926652	175	3515	0.931292
simvarmass_5cc6f9ed	SimVar1000	SimVar1000	168	1670	0.952924	503	1761	0.957731
simvarmass_5cf74cd5	SimVar1000	SimVar1000	78	2043	0.944470	440	2226	0.931853
simvarmass_5d1433c9	SimVar1000	SimVar1000	50	3860	0.858434	898	4446	0.866801
simvarmass_5db79e71	SimVar1000	SimVar1000	86	3079	0.871060	529	21648	0.264824
simvarmass_5dfaa789	SimVar1000	SimVar1000	1057	2156	0.719987	199	3379	0.925957
simvarmass_5e3334b1	SimVar1000	SimVar1000	422	253	0.952919	180	270	0.978102
simvarmass_5e5cb717	SimVar1000	SimVar1000	1464	1503	0.547043	216	3495	0.914118
simvarmass_5e7e58f5	SimVar1000	SimVar1000	107	980	0.702495	1382	680	0.907363
simvarmass_5ec909b0	SimVar1000	SimVar1000	313	1932	0.945205	241	2023	0.958124
simvarmass_5fbb60fb	SimVar1000	SimVar1000	181	4241	0.915470	192	19398	0.354955
simvarmass_6018f2df	SimVar1000	SimVar1000	63	2581	0.930207	443	2726	0.923374
simvarmass_601f97c7	SimVar1000	SimVar1000	825	2746	0.849103	218	3403	0.943158
simvarmass_60555ad7	SimVar1000	SimVar1000	146	1520	0.949015	197	24586	0.121235
simvarmass_60f369b7	SimVar1000	SimVar1000	211	3045	0.931008	452	3231	0.936189
simvarmass_6106c83b	SimVar1000	SimVar1000	120	2849	0.941021	207	21601	0.239226
simvarmass_611d0266	SimVar1000	SimVar1000	139	2918	0.932545	83	20571	0.249279
simvarmass_613cc0be	SimVar1000	SimVar1000	1311	120	0.048850	93	18965	0.355670
simvarmass_614ec418	SimVar1000	SimVar1000	1	3809	0.915165	153	3897	0.921998
simvarmass_61de38c9	SimVar1000	SimVar1000	117	2378	0.949071	310	2519	0.950272
simvarmass_61f04b84	SimVar1000	SimVar1000	111	3225	0.925846	411	21361	0.263387
simvarmass_622dcdb1	SimVar1000	SimVar1000	103	2318	0.578706	890	24854	0.086592
simvarmass_62ce7be9	SimVar1000	SimVar1000	88	3376	0.922509	334	3497	0.922560
simvarmass_62f549d9	SimVar1000	SimVar1000	130	3066	0.883876	265	21427	0.261117
simvarmass_63215b79	SimVar1000	SimVar1000	108	2775	0.940519	242	2893	0.941020
simvarmass_63250dba	SimVar1000	SimVar1000	1	3029	0.930218	195	3126	0.935635
simvarmass_6377e4e0	SimVar1000	SimVar1000	1074	544	0.263630	277	3276	0.935997
simvarmass_645bb2f2	SimVar1000	SimVar1000	213	1883	0.948828	139	23347	0.150840
simvarmass_64aa794a	SimVar1000	SimVar1000	169	2254	0.942432	226	22599	0.185893
simvarmass_64d1401e	SimVar1000	SimVar1000	124	2886	0.925718	513	3093	0.921118
simvarmass_64defaf0	SimVar1000	SimVar1000	120	2574	0.884928	713	22166	0.218386
simvarmass_65333ab4	SimVar1000	SimVar1000	125	160	0.952096	692	203	0.875332
simvarmass_654ce2e4	SimVar1000	SimVar1000	1540	338	0.198824	172	2774	0.944825
simvarmass_654fd554	SimVar1000	SimVar1000	74	1103	0.965427	172	1133	0.971058
simvarmass_65666ac5	SimVar1000	SimVar1000	144	482	0.973737	259	517	0.961951
simvarmass_6586fd74	SimVar1000	SimVar1000	1	1420	0.775460	218	1003	0.973373
simvarmass_659fa243	SimVar1000	SimVar1000	144	3804	0.908786	386	20320	0.312885
simvarmass_65d8292e	SimVar1000	SimVar1000	82	4083	0.908726	184	19621	0.338460
simvarmass_663c9378	SimVar1000	SimVar1000	121	2111	0.947274	318	2239	0.957034
simvarmass_66a8d804	SimVar1000	SimVar1000	1	1765	0.954828	212	1853	0.969617
simvarmass_66d1f4c5	SimVar1000	SimVar1000	108	1642	0.946943	180	1757	0.952833
simvarmass_66f63cf6	SimVar1000	SimVar1000	80	3548	0.923358	231	20387	0.298070
simvarmass_67b2916e	SimVar1000	SimVar1000	1	2082	0.941416	135	2138	0.951083
simvarmass_6819313d	SimVar1000	SimVar1000	38	65	0.872483	151	72	0.858974
simvarmass_6897f4a7	SimVar1000	SimVar1000	95	12	0.615385	867	65	0.282609
simvarmass_689fa9ed	SimVar1000	SimVar1000	74	2222	0.945284	176	23028	0.180841
simvarmass_68f8a12f	SimVar1000	SimVar1000	162	2900	0.934429	450	3131	0.938801
simvarmass_690ae13f	SimVar1000	SimVar1000	725	3240	0.895770	262	3587	0.933650
simvarmass_695e624c	SimVar1000	SimVar1000	149	1326	0.957055	469	1435	0.959028
simvarmass_6965cbd0	SimVar1000	SimVar1000	133	694	0.959170	349	745	0.966578
simvarmass_698362ec	SimVar1000	SimVar1000	140	2230	0.948586	355	23072	0.179302
simvarmass_69ec5775	SimVar1000	SimVar1000	184	2211	0.944670	389	2293	0.946042
simvarmass_6b29022b	SimVar1000	SimVar1000	54	951	0.970904	408	999	0.970603
simvarmass_6b81ae5d	SimVar1000	SimVar1000	131	572	0.958124	354	619	0.962127
simvarmass_6bf089f5	SimVar1000	SimVar1000	163	928	0.957688	767	1010	0.954455
simvarmass_6c60f6f9	SimVar1000	SimVar1000	113	2187	0.940443	317	2267	0.946523
simvarmass_6c8f9341	SimVar1000	SimVar1000	147	3218	0.936245	334	3417	0.938181
simvarmass_6cfb89e7	SimVar1000	SimVar1000	133	811	0.961470	186	25978	0.062709
simvarmass_6d1b128c	SimVar1000	SimVar1000	226	494	0.962025	477	542	0.954419
simvarmass_6d6f1ea7	SimVar1000	SimVar1000	165	1438	0.953867	180	24552	0.114518
simvarmass_6d88b866	SimVar1000	SimVar1000	104	1938	0.936119	326	23285	0.157242
simvarmass_6e1e63e0	SimVar1000	SimVar1000	147	4151	0.918446	145	19212	0.353307
simvarmass_6e213421	SimVar1000	SimVar1000	1	1303	0.961107	211	1347	0.982340
simvarmass_6e6538b8	SimVar1000	SimVar1000	578	2541	0.838199	63	20292	0.263207
simvarmass_6e733dd7	SimVar1000	SimVar1000	149	3549	0.927703	383	3784	0.923896
simvarmass_6e9ec339	SimVar1000	SimVar1000	48	32	0.901408	712	44	0.795181
simvarmass_6eaf489e	SimVar1000	SimVar1000	252	1289	0.954815	182	1390	0.971082
simvarmass_6ec631d8	SimVar1000	SimVar1000	110	2156	0.951855	363	2306	0.957247
simvarmass_6fb02ac2	SimVar1000	SimVar1000	143	2039	0.948152	513	2163	0.946893
simvarmass_6ff7e6de	SimVar1000	SimVar1000	120	3382	0.912897	113	20241	0.285443
simvarmass_6ffa9b80	SimVar1000	SimVar1000	707	2132	0.807270	253	2900	0.935537
simvarmass_701c9c7a	SimVar1000	SimVar1000	129	3496	0.935925	356	20971	0.289793
simvarmass_70391638	SimVar1000	SimVar1000	115	379	0.871658	1140	25632	0.027999
simvarmass_705b44e5	SimVar1000	SimVar1000	154	1160	0.826446	757	24016	0.118257
simvarmass_70a83033	SimVar1000	SimVar1000	138	1368	0.963720	806	1538	0.947823
simvarmass_717702dc	SimVar1000	SimVar1000	162	2339	0.940963	882	2536	0.932946
simvarmass_71c62fa7	SimVar1000	SimVar1000	86	862	0.960357	368	956	0.957029
simvarmass_71e021f1	SimVar1000	SimVar1000	1131	1262	0.526601	216	3165	0.933393
simvarmass_71fe28dc	SimVar1000	SimVar1000	100	2125	0.946970	206	22902	0.174233
simvarmass_723d899d	SimVar1000	SimVar1000	376	2632	0.760914	65	19704	0.306628
simvarmass_7253315a	SimVar1000	SimVar1000	1	4129	0.920009	173	4256	0.923432
simvarmass_726e096b	SimVar1000	SimVar1000	127	3044	0.908955	386	3222	0.912771
simvarmass_73294985	SimVar1000	SimVar1000	88	2762	0.940235	220	21831	0.229653
simvarmass_7339f995	SimVar1000	SimVar1000	1	3735	0.936795	147	3847	0.944348
simvarmass_7368d9fd	SimVar1000	SimVar1000	122	3304	0.926877	612	3524	0.921443
simvarmass_73b06dc7	SimVar1000	SimVar1000	92	1845	0.951031	283	1936	0.961471
simvarmass_74144664	SimVar1000	SimVar1000	135	2468	0.938023	503	2637	0.941610
simvarmass_7425cdad	SimVar1000	SimVar1000	63	4162	0.917845	682	4509	0.904392
simvarmass_7435c5e1	SimVar1000	SimVar1000	138	1687	0.951763	124	23463	0.136172
simvarmass_74410e3f	SimVar1000	SimVar1000	58	2552	0.918364	689	2848	0.917365
simvarmass_74cc1597	SimVar1000	SimVar1000	129	2180	0.937608	334	2336	0.930891
simvarmass_74d2dd40	SimVar1000	SimVar1000	196	788	0.967465	662	875	0.955711
simvarmass_7553a95d	SimVar1000	SimVar1000	122	1052	0.955495	289	1135	0.959300
simvarmass_75616fde	SimVar1000	SimVar1000	102	3239	0.932699	167	21065	0.270059
simvarmass_75d9de72	SimVar1000	SimVar1000	97	1052	0.947748	258	1099	0.958977
simvarmass_76118e8b	SimVar1000	SimVar1000	133	841	0.955671	525	951	0.939903
simvarmass_76697c82	SimVar1000	SimVar1000	62	3664	0.900767	163	20205	0.303131
simvarmass_76ede883	SimVar1000	SimVar1000	123	2236	0.788600	657	22421	0.227292
simvarmass_77bb444e	SimVar1000	SimVar1000	136	3612	0.925978	658	3840	0.929328
simvarmass_77ecf679	SimVar1000	SimVar1000	32	2563	0.938095	679	2832	0.919532
simvarmass_782852aa	SimVar1000	SimVar1000	155	757	0.944340	684	844	0.954923
simvarmass_7878cd81	SimVar1000	SimVar1000	370	1657	0.939609	126	1764	0.957622
simvarmass_78a92236	SimVar1000	SimVar1000	139	975	0.959646	409	1058	0.957920
simvarmass_78af1b88	SimVar1000	SimVar1000	69	587	0.961444	449	25918	0.045348
simvarmass_794c7e74	SimVar1000	SimVar1000	367	2594	0.925437	447	2760	0.930700
simvarmass_794e016e	SimVar1000	SimVar1000	108	1249	0.960031	317	1315	0.968516
simvarmass_796335db	SimVar1000	SimVar1000	123	116	0.958678	816	139	0.928302
simvarmass_79f59f39	SimVar1000	SimVar1000	965	2117	0.742677	49	20191	0.275331
simvarmass_7a06a63e	SimVar1000	SimVar1000	182	3489	0.925341	414	3699	0.920913
simvarmass_7a4be8ac	SimVar1000	SimVar1000	135	601	0.963141	454	646	0.971384
simvarmass_7a7bd27b	SimVar1000	SimVar1000	90	1896	0.946317	717	2116	0.933491
simvarmass_7ab6f80b	SimVar1000	SimVar1000	113	2519	0.942013	253	2662	0.948442
simvarmass_7b13e426	SimVar1000	SimVar1000	76	2493	0.944676	257	2610	0.949768
simvarmass_7bbb9f2e	SimVar1000	SimVar1000	155	1656	0.963071	835	1830	0.944368
simvarmass_7c470f61	SimVar1000	SimVar1000	666	1583	0.484691	99	18772	0.366005
simvarmass_7d7f0b39	SimVar1000	SimVar1000	1328	1225	0.473338	367	3587	0.932873
simvarmass_7d96d10b	SimVar1000	SimVar1000	106	472	0.961224	764	541	0.926597
simvarmass_7dc5cba8	SimVar1000	SimVar1000	118	2137	0.930009	263	23237	0.172484
simvarmass_7e17cdc8	SimVar1000	SimVar1000	1717	710	0.378364	252	2723	0.936871
simvarmass_7e1f72b9	SimVar1000	SimVar1000	124	3589	0.923671	59	19855	0.301477
simvarmass_7e5123ee	SimVar1000	SimVar1000	112	328	0.973294	947	398	0.913978
simvarmass_7e6accd7	SimVar1000	SimVar1000	143	1060	0.955576	685	1190	0.935788
simvarmass_7e6ed0d4	SimVar1000	SimVar1000	138	1199	0.920482	1099	23444	0.099373
simvarmass_7e841338	SimVar1000	SimVar1000	112	223	0.963283	459	243	0.977226
simvarmass_7eecf1a8	SimVar1000	SimVar1000	79	2340	0.932748	491	2510	0.935727
simvarmass_7f636ed6	SimVar1000	SimVar1000	105	1646	0.949221	359	1760	0.946927
simvarmass_7f85124f	SimVar1000	SimVar1000	144	3638	0.890400	1118	21008	0.292028
simvarmass_7fa60030	SimVar1000	SimVar1000	1	4017	0.867244	515	3854	0.893540
simvarmass_7fd4cba4	SimVar1000	SimVar1000	67	3719	0.923594	744	4282	0.884987
simvarmass_7fe0d527	SimVar1000	SimVar1000	938	1408	0.436116	158	4395	0.924396
simvarmass_8011fdf4	SimVar1000	SimVar1000	100	1732	0.951883	690	1906	0.953555
simvarmass_8038687b	SimVar1000	SimVar1000	109	316	0.119658	1478	22845	0.002185
simvarmass_8064ea81	SimVar1000	SimVar1000	71	1850	0.937801	448	1990	0.940917
simvarmass_80c1924a	SimVar1000	SimVar1000	120	2288	0.922204	818	2549	0.914759
simvarmass_80d55429	SimVar1000	SimVar1000	1	3417	0.936549	103	3548	0.949381
simvarmass_80f2941a	SimVar1000	SimVar1000	126	894	0.954060	516	984	0.951070
simvarmass_811ea018	SimVar1000	SimVar1000	123	3681	0.917685	398	3884	0.915217
simvarmass_81bd4ab0	SimVar1000	SimVar1000	1	3905	0.905717	86	3999	0.914076
simvarmass_82540903	SimVar1000	SimVar1000	102	594	0.958065	365	642	0.948758
simvarmass_827d7229	SimVar1000	SimVar1000	48	333	0.973684	181	340	0.981187
simvarmass_82c889bc	SimVar1000	SimVar1000	1587	160	0.064490	61	19145	0.355452
simvarmass_82d1fb2c	SimVar1000	SimVar1000	348	363	0.955263	121	384	0.970551
simvarmass_8313513c	SimVar1000	SimVar1000	119	1621	0.955497	259	24273	0.129084
simvarmass_837233ab	SimVar1000	SimVar1000	111	2097	0.942234	139	22922	0.170294
simvarmass_837d2c66	SimVar1000	SimVar1000	139	1724	0.944134	326	23945	0.136119
simvarmass_83876660	SimVar1000	SimVar1000	62	2430	0.941405	364	22430	0.201161
simvarmass_8431587b	SimVar1000	SimVar1000	106	1562	0.956762	608	1742	0.946237
simvarmass_844a2817	SimVar1000	SimVar1000	869	567	0.297404	302	2998	0.942665
simvarmass_845067c4	SimVar1000	SimVar1000	604	2021	0.808562	365	2764	0.947057
simvarmass_84adf24e	SimVar1000	SimVar1000	88	697	0.943805	151	731	0.960953
simvarmass_8523e7f2	SimVar1000	SimVar1000	1	3917	0.910359	109	4009	0.912458
simvarmass_8540b49c	SimVar1000	SimVar1000	106	1598	0.944840	342	1698	0.952189
simvarmass_859ce34a	SimVar1000	SimVar1000	87	3949	0.933964	586	4224	0.926074
simvarmass_85ad50e3	SimVar1000	SimVar1000	146	1581	0.944345	484	1705	0.947490
simvarmass_86403c8b	SimVar1000	SimVar1000	116	275	0.949212	567	331	0.905901
simvarmass_8678b71a	SimVar1000	SimVar1000	139	1343	0.963415	486	1464	0.956342
simvarmass_86c06037	SimVar1000	SimVar1000	112	1376	0.970039	245	1424	0.974697
simvarmass_86c518d7	SimVar1000	SimVar1000	140	522	0.944867	706	26102	0.039051
simvarmass_87ad8028	SimVar1000	SimVar1000	101	900	0.961025	234	25648	0.070471
simvarmass_87b7f5cd	SimVar1000	SimVar1000	176	1112	0.956559	476	1192	0.962994
simvarmass_8876c877	SimVar1000	SimVar1000	82	2881	0.898985	373	3073	0.918599
simvarmass_88c53e48	SimVar1000	SimVar1000	873	3088	0.878271	485	3725	0.938062
simvarmass_896b855f	SimVar1000	SimVar1000	150	32	0.870968	823	34	0.843750
simvarmass_896ffc5c	SimVar1000	SimVar1000	85	2316	0.942805	367	2408	0.945055
simvarmass_89a0bbc8	SimVar1000	SimVar1000	171	1496	0.963607	444	1615	0.956576
simvarmass_89a470a0	SimVar1000	SimVar1000	1803	557	0.220638	47	18879	0.335801
simvarmass_8bd61e45	SimVar1000	SimVar1000	80	2405	0.947182	398	2531	0.946538
simvarmass_8be11847	SimVar1000	SimVar1000	145	3414	0.922826	541	20979	0.282528
simvarmass_8c57a37a	SimVar1000	SimVar1000	130	1881	0.949255	529	2042	0.957787
simvarmass_8d1c2be6	SimVar1000	SimVar1000	122	437	0.953333	709	24969	0.035546
simvarmass_8d8f03ef	SimVar1000	SimVar1000	87	942	0.957317	230	1003	0.963036
simvarmass_8e0ce813	SimVar1000	SimVar1000	109	2530	0.936746	382	22476	0.206891
simvarmass_8e23897e	SimVar1000	SimVar1000	1	2825	0.930631	178	2929	0.943463
simvarmass_8e2ac158	SimVar1000	SimVar1000	120	2737	0.930740	277	21802	0.223854
simvarmass_8e41c1bc	SimVar1000	SimVar1000	99	3271	0.903410	728	21110	0.268030
simvarmass_8e690e5d	SimVar1000	SimVar1000	1	3552	0.933474	161	3663	0.942594
simvarmass_8f21444d	SimVar1000	SimVar1000	1	1120	0.962613	110	1164	0.975960
simvarmass_8f7e5c76	SimVar1000	SimVar1000	95	2208	0.910862	576	2420	0.928118
simvarmass_8fbfc6b1	SimVar1000	SimVar1000	592	3917	0.897777	168	4123	0.918495
simvarmass_8fc9dc3f	SimVar1000	SimVar1000	844	2198	0.681550	180	3761	0.932235
simvarmass_8ff198d4	SimVar1000	SimVar1000	1	1110	0.706935	97	665	0.984363
simvarmass_9007607f	SimVar1000	SimVar1000	1084	2125	0.661579	156	3850	0.934201
simvarmass_90194d82	SimVar1000	SimVar1000	2008	118	0.052844	40	19559	0.323838
simvarmass_90c2bed3	SimVar1000	SimVar1000	160	3729	0.900883	575	3912	0.900308
simvarmass_90c81c23	SimVar1000	SimVar1000	86	2571	0.943272	693	2838	0.933497
simvarmass_90ce4753	SimVar1000	SimVar1000	99	406	0.968900	225	27199	0.030041
simvarmass_9126b6c6	SimVar1000	SimVar1000	383	3552	0.851084	30	18528	0.340522
simvarmass_9138c9b7	SimVar1000	SimVar1000	106	3692	0.901060	549	20987	0.290099
simvarmass_9141969d	SimVar1000	SimVar1000	121	513	0.960674	447	576	0.954907
simvarmass_9144135b	SimVar1000	SimVar1000	139	2521	0.939728	877	2863	0.921593
simvarmass_9152f7db	SimVar1000	SimVar1000	143	38	0.826087	386	76	0.584615
simvarmass_91bac5d1	SimVar1000	SimVar1000	92	981	0.910455	981	1278	0.890535
simvarmass_91c509e6	SimVar1000	SimVar1000	115	1735	0.948347	372	1817	0.951083
simvarmass_91d12f66	SimVar1000	SimVar1000	222	2965	0.944701	253	21498	0.246211
simvarmass_927f997e	SimVar1000	SimVar1000	97	564	0.941077	462	26523	0.044572
simvarmass_9291bcb4	SimVar1000	SimVar1000	150	2749	0.848658	1003	20987	0.255553
simvarmass_92c1b5c1	SimVar1000	SimVar1000	167	2593	0.943060	689	2862	0.927159
simvarmass_92c70a2a	SimVar1000	SimVar1000	94	4095	0.921879	224	19700	0.345338
simvarmass_93909125	SimVar1000	SimVar1000	786	3742	0.884161	401	4276	0.920614
simvarmass_93d17249	SimVar1000	SimVar1000	261	4008	0.909442	298	4271	0.911956
simvarmass_9418b085	SimVar1000	SimVar1000	112	2933	0.926954	534	21696	0.238805
simvarmass_943c95ac	SimVar1000	SimVar1000	184	1283	0.955324	618	1444	0.930804
simvarmass_94511d9a	SimVar1000	SimVar1000	120	1080	0.972949	491	1144	0.971954
simvarmass_9464ff4e	SimVar1000	SimVar1000	174	1589	0.958095	296	24200	0.126890
simvarmass_94669813	SimVar1000	SimVar1000	152	945	0.958291	544	25217	0.074625
simvarmass_9531917a	SimVar1000	SimVar1000	64	27	0.812500	250	29	0.787879
simvarmass_958fc30a	SimVar1000	SimVar1000	766	2272	0.810560	281	3034	0.936244
simvarmass_95aee47a	SimVar1000	SimVar1000	48	104	0.967442	702	119	0.913043
simvarmass_95ccffdb	SimVar1000	SimVar1000	159	1494	0.939918	607	1618	0.934908
simvarmass_95fd9ae1	SimVar1000	SimVar1000	55	3784	0.910795	484	20374	0.309348
simvarmass_965d6e75	SimVar1000	SimVar1000	127	3352	0.925435	392	3624	0.922545
simvarmass_96b86f97	SimVar1000	SimVar1000	114	1437	0.944426	207	24555	0.113001
simvarmass_970e718a	SimVar1000	SimVar1000	130	4011	0.909338	206	19937	0.334937
simvarmass_973b6dd9	SimVar1000	SimVar1000	1460	737	0.294270	224	3845	0.933596
simvarmass_97e645de	SimVar1000	SimVar1000	132	1898	0.951856	364	1978	0.957719
simvarmass_97f8c504	SimVar1000	SimVar1000	166	692	0.957785	581	778	0.939255
simvarmass_9819ab98	SimVar1000	SimVar1000	900	1345	0.546082	327	3230	0.936720
simvarmass_983b3ec5	SimVar1000	SimVar1000	116	1007	0.958591	301	1082	0.957721
simvarmass_98de8b85	SimVar1000	SimVar1000	269	1528	0.957094	360	1623	0.975669
simvarmass_98f00cc4	SimVar1000	SimVar1000	128	2843	0.928724	800	3382	0.871485
simvarmass_99146b12	SimVar1000	SimVar1000	94	2104	0.948816	262	23338	0.170011
simvarmass_999606ec	SimVar1000	SimVar1000	1	3449	0.880737	128	21183	0.249023
simvarmass_9998f2a4	SimVar1000	SimVar1000	105	3508	0.886311	293	20681	0.294976
simvarmass_99f8a9e3	SimVar1000	SimVar1000	154	2202	0.945470	519	2354	0.947609
simvarmass_9a8152e0	SimVar1000	SimVar1000	174	4040	0.919590	211	19851	0.336465
simvarmass_9a9434af	SimVar1000	SimVar1000	134	3802	0.921714	760	4183	0.913457
simvarmass_9ab1bb36	SimVar1000	SimVar1000	61	1026	0.966102	374	1065	0.975497
simvarmass_9ac0b1e7	SimVar1000	SimVar1000	144	3501	0.910086	185	20518	0.289012
simvarmass_9ad6b4cd	SimVar1000	SimVar1000	87	2321	0.936084	282	22871	0.186554
simvarmass_9b3ab504	SimVar1000	SimVar1000	1	3341	0.911223	77	3395	0.914038
simvarmass_9b532070	SimVar1000	SimVar1000	99	29	0.794521	468	36	0.725000
simvarmass_9b627c8d	SimVar1000	SimVar1000	87	3999	0.894924	769	20176	0.331834
simvarmass_9ba43122	SimVar1000	SimVar1000	86	3592	0.924344	498	3802	0.922826
simvarmass_9bfb66b5	SimVar1000	SimVar1000	41	971	0.948768	324	1031	0.959809
simvarmass_9c6368fd	SimVar1000	SimVar1000	85	909	0.952582	378	25529	0.070971
simvarmass_9ca707ab	SimVar1000	SimVar1000	289	247	0.950000	350	265	0.970260
simvarmass_9cab894e	SimVar1000	SimVar1000	76	3905	0.923878	432	4085	0.921989
simvarmass_9cf70bc5	SimVar1000	SimVar1000	130	3136	0.932138	368	21342	0.258435
simvarmass_9d0581dd	SimVar1000	SimVar1000	1037	1224	0.601474	230	2631	0.940296
simvarmass_9d117033	SimVar1000	SimVar1000	89	2945	0.900998	798	21444	0.244720
simvarmass_9d409a1f	SimVar1000	SimVar1000	71	1639	0.947917	685	1833	0.932603
